"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00035806,-0.00035806,-1.5701e-020,1.5205,1,0,49.5,49.5,-1
-0.00017431,-0.00017431,3.5355e-007,1.5205,1,0.00099999,49.5,49.5,-0.999
9.4466e-006,9.4466e-006,7.071e-007,1.5205,1,0.002,49.5,49.5,-0.998
0.00019321,0.00019321,1.0607e-006,1.5205,1,0.003,49.5,49.5,-0.997
0.00037696,0.00037696,1.4142e-006,1.5205,1,0.004,49.5,49.5,-0.996
0.00056072,0.00056072,1.7678e-006,1.5205,1,0.005,49.5,49.5,-0.995
0.00074447,0.00074447,2.1213e-006,1.5205,1,0.006,49.5,49.5,-0.994
0.00092823,0.00092823,2.4749e-006,1.5205,1,0.007,49.5,49.5,-0.993
0.001112,0.001112,2.8284e-006,1.5205,1,0.008,49.5,49.5,-0.992
0.0012957,0.0012957,3.182e-006,1.5205,1,0.009,49.5,49.5,-0.991
0.0014795,0.0014795,3.5355e-006,1.5205,1,0.01,49.5,49.5,-0.99
0.0016632,0.0016632,3.8891e-006,1.5205,1,0.011,49.5,49.5,-0.989
0.001847,0.001847,4.2427e-006,1.5205,1,0.012,49.5,49.5,-0.988
0.0020308,0.0020308,4.5962e-006,1.5205,1,0.013,49.5,49.5,-0.987
0.0022145,0.0022145,4.9498e-006,1.5205,1,0.014,49.5,49.5,-0.986
0.0023983,0.0023983,5.3033e-006,1.5205,1,0.015,49.5,49.5,-0.985
0.002582,0.002582,5.6569e-006,1.5205,1,0.016,49.5,49.5,-0.984
0.0027658,0.0027658,6.0104e-006,1.5205,1,0.017,49.5,49.5,-0.983
0.0029495,0.0029495,6.364e-006,1.5205,1,0.018,49.5,49.5,-0.982
0.0031333,0.0031333,6.7175e-006,1.5205,1,0.019,49.5,49.5,-0.981
0.003317,0.003317,7.0711e-006,1.5205,1,0.02,49.5,49.5,-0.98
0.0035008,0.0035008,7.4247e-006,1.5205,1,0.021,49.5,49.5,-0.979
0.0036846,0.0036846,7.7782e-006,1.5205,1,0.022,49.5,49.5,-0.978
0.0038683,0.0038683,8.1318e-006,1.5205,1,0.023,49.5,49.5,-0.977
0.0040521,0.0040521,8.4853e-006,1.5205,1,0.024,49.5,49.5,-0.976
0.0042358,0.0042358,8.8389e-006,1.5205,1,0.025,49.5,49.5,-0.975
0.0044196,0.0044196,9.1924e-006,1.5205,1,0.026,49.5,49.5,-0.974
0.0046033,0.0046033,9.546e-006,1.5205,1,0.027,49.5,49.5,-0.973
0.0047871,0.0047871,9.8995e-006,1.5205,1,0.028,49.5,49.5,-0.972
0.0049708,0.0049708,1.0253e-005,1.5205,1,0.029,49.5,49.5,-0.971
0.0051546,0.0051546,1.0607e-005,1.5205,1,0.03,49.5,49.5,-0.97
0.0053384,0.0053384,1.096e-005,1.5205,1,0.031,49.5,49.5,-0.969
0.0055221,0.0055221,1.1314e-005,1.5205,1,0.032,49.5,49.5,-0.968
0.0057059,0.0057059,1.1667e-005,1.5205,1,0.033,49.5,49.5,-0.967
0.0058896,0.0058896,1.2021e-005,1.5205,1,0.034,49.5,49.5,-0.966
0.0060734,0.0060734,1.2374e-005,1.5205,1,0.035,49.5,49.5,-0.965
0.0062571,0.0062571,1.2728e-005,1.5205,1,0.036,49.5,49.5,-0.964
0.0064409,0.0064409,1.3082e-005,1.5205,1,0.037,49.5,49.5,-0.963
0.0066246,0.0066246,1.3435e-005,1.5205,1,0.038,49.5,49.5,-0.962
0.0068084,0.0068084,1.3789e-005,1.5205,1,0.039,49.5,49.5,-0.961
0.0069922,0.0069922,1.4142e-005,1.5205,1,0.04,49.5,49.5,-0.96
0.0071759,0.0071759,1.4496e-005,1.5205,1,0.041,49.5,49.5,-0.959
0.0073597,0.0073597,1.4849e-005,1.5205,1,0.042,49.5,49.5,-0.958
0.0075434,0.0075434,1.5203e-005,1.5205,1,0.043,49.5,49.5,-0.957
0.0077272,0.0077272,1.5556e-005,1.5205,1,0.044,49.5,49.5,-0.956
0.0079109,0.0079109,1.591e-005,1.5205,1,0.045,49.5,49.5,-0.955
0.0080947,0.0080947,1.6264e-005,1.5205,1,0.046,49.5,49.5,-0.954
0.0082784,0.0082784,1.6617e-005,1.5205,1,0.047,49.5,49.5,-0.953
