"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00012173,-0.00012173,-4.6867e-020,1.5155,1,0,49.5,49.5,-1
6.8864e-007,6.8864e-007,1.0553e-006,1.5155,1,0.00099999,49.5,49.5,-0.999
0.0001231,0.0001231,2.1107e-006,1.5155,1,0.002,49.5,49.5,-0.998
0.00024552,0.00024552,3.1661e-006,1.5155,1,0.003,49.5,49.5,-0.997
0.00036794,0.00036794,4.2214e-006,1.5155,1,0.004,49.5,49.5,-0.996
0.00049035,0.00049035,5.2768e-006,1.5155,1,0.005,49.5,49.5,-0.995
0.00061277,0.00061277,6.3321e-006,1.5155,1,0.006,49.5,49.5,-0.994
0.00073519,0.00073519,7.3875e-006,1.5155,1,0.007,49.5,49.5,-0.993
0.0008576,0.0008576,8.4428e-006,1.5155,1,0.008,49.5,49.5,-0.992
0.00098001,0.00098001,9.4982e-006,1.5155,1,0.009,49.5,49.5,-0.991
0.0011024,0.0011024,1.0554e-005,1.5155,1,0.01,49.5,49.5,-0.99
0.0012248,0.0012248,1.1609e-005,1.5155,1,0.011,49.5,49.5,-0.989
0.0013473,0.0013473,1.2664e-005,1.5155,1,0.012,49.5,49.5,-0.988
0.0014697,0.0014697,1.372e-005,1.5155,1,0.013,49.5,49.5,-0.987
0.0015921,0.0015921,1.4775e-005,1.5155,1,0.014,49.5,49.5,-0.986
0.0017145,0.0017145,1.583e-005,1.5155,1,0.015,49.5,49.5,-0.985
0.0018369,0.0018369,1.6886e-005,1.5155,1,0.016,49.5,49.5,-0.984
0.0019593,0.0019593,1.7941e-005,1.5155,1,0.017,49.5,49.5,-0.983
0.0020818,0.0020818,1.8996e-005,1.5155,1,0.018,49.5,49.5,-0.982
0.0022042,0.0022042,2.0052e-005,1.5155,1,0.019,49.5,49.5,-0.981
0.0023266,0.0023266,2.1107e-005,1.5155,1,0.02,49.5,49.5,-0.98
0.002449,0.002449,2.2162e-005,1.5155,1,0.021,49.5,49.5,-0.979
0.0025714,0.0025714,2.3218e-005,1.5155,1,0.022,49.5,49.5,-0.978
0.0026938,0.0026938,2.4273e-005,1.5155,1,0.023,49.5,49.5,-0.977
0.0028162,0.0028162,2.5328e-005,1.5155,1,0.024,49.5,49.5,-0.976
0.0029387,0.0029387,2.6384e-005,1.5155,1,0.025,49.5,49.5,-0.975
0.0030611,0.0030611,2.7439e-005,1.5155,1,0.026,49.5,49.5,-0.974
0.0031835,0.0031835,2.8495e-005,1.5155,1,0.027,49.5,49.5,-0.973
0.0033059,0.0033059,2.955e-005,1.5155,1,0.028,49.5,49.5,-0.972
0.0034283,0.0034283,3.0605e-005,1.5155,1,0.029,49.5,49.5,-0.971
0.0035507,0.0035507,3.1661e-005,1.5155,1,0.03,49.5,49.5,-0.97
0.0036732,0.0036732,3.2716e-005,1.5155,1,0.031,49.5,49.5,-0.969
0.0037956,0.0037956,3.3771e-005,1.5155,1,0.032,49.5,49.5,-0.968
0.003918,0.003918,3.4827e-005,1.5155,1,0.033,49.5,49.5,-0.967
0.0040404,0.0040404,3.5882e-005,1.5155,1,0.034,49.5,49.5,-0.966
0.0041628,0.0041628,3.6937e-005,1.5155,1,0.035,49.5,49.5,-0.965
0.0042852,0.0042852,3.7993e-005,1.5155,1,0.036,49.5,49.5,-0.964
0.0044076,0.0044076,3.9048e-005,1.5155,1,0.037,49.5,49.5,-0.963
0.0045301,0.0045301,4.0103e-005,1.5155,1,0.038,49.5,49.5,-0.962
0.0046525,0.0046525,4.1159e-005,1.5155,1,0.039,49.5,49.5,-0.961
0.0047749,0.0047749,4.2214e-005,1.5155,1,0.04,49.5,49.5,-0.96
0.0048973,0.0048973,4.327e-005,1.5155,1,0.041,49.5,49.5,-0.959
0.0050197,0.0050197,4.4325e-005,1.5155,1,0.042,49.5,49.5,-0.958
0.0051421,0.0051421,4.538e-005,1.5155,1,0.043,49.5,49.5,-0.957
0.0052646,0.0052646,4.6436e-005,1.5155,1,0.044,49.5,49.5,-0.956
0.005387,0.005387,4.7491e-005,1.5155,1,0.045,49.5,49.5,-0.955
0.0055094,0.0055094,4.8546e-005,1.5155,1,0.046,49.5,49.5,-0.954
0.0056318,0.0056318,4.9602e-005,1.5155,1,0.047,49.5,49.5,-0.953
0.0057542,0.0057542,5.0657e-005,1.5155,1,0.048,49.5,49.5,-0.952
0.0058766,0.0058766,5.1712e-005,1.5155,1,0.049,49.5,49.5,-0.951
0.0059991,0.0059991,5.2768e-005,1.5155,1,0.05,49.5,49.5,-0.95
0.0061215,0.0061215,5.3823e-005,1.5155,1,0.051,49.5,49.5,-0.949
0.0062439,0.0062439,5.4878e-005,1.5155,1,0.052,49.5,49.5,-0.948
0.0063663,0.0063663,5.5934e-005,1.5155,1,0.053,49.5,49.5,-0.947
0.0064887,0.0064887,5.6989e-005,1.5155,1,0.054,49.5,49.5,-0.946
0.0066111,0.0066111,5.8044e-005,1.5155,1,0.055,49.5,49.5,-0.945
0.0067335,0.0067335,5.91e-005,1.5155,1,0.056,49.5,49.5,-0.944
