"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00021262,-0.00021262,1.6475e-020,1.5237,1,0,49.5,49.5,-1
7.8642e-006,7.8642e-006,-3.7099e-007,1.5237,1,0.00099999,49.5,49.5,-0.999
0.00022835,0.00022835,-7.4198e-007,1.5237,1,0.002,49.5,49.5,-0.998
0.00044885,0.00044885,-1.113e-006,1.5237,1,0.003,49.5,49.5,-0.997
0.00066933,0.00066933,-1.484e-006,1.5237,1,0.004,49.5,49.5,-0.996
0.00088981,0.00088981,-1.855e-006,1.5237,1,0.005,49.5,49.5,-0.995
0.0011103,0.0011103,-2.226e-006,1.5237,1,0.006,49.5,49.5,-0.994
0.0013308,0.0013308,-2.597e-006,1.5237,1,0.007,49.5,49.5,-0.993
0.0015513,0.0015513,-2.968e-006,1.5237,1,0.008,49.5,49.5,-0.992
0.0017718,0.0017718,-3.339e-006,1.5237,1,0.009,49.5,49.5,-0.991
0.0019922,0.0019922,-3.7099e-006,1.5237,1,0.01,49.5,49.5,-0.99
0.0022127,0.0022127,-4.0809e-006,1.5237,1,0.011,49.5,49.5,-0.989
0.0024332,0.0024332,-4.4519e-006,1.5237,1,0.012,49.5,49.5,-0.988
0.0026537,0.0026537,-4.8229e-006,1.5237,1,0.013,49.5,49.5,-0.987
0.0028742,0.0028742,-5.1939e-006,1.5237,1,0.014,49.5,49.5,-0.986
0.0030947,0.0030947,-5.5649e-006,1.5237,1,0.015,49.5,49.5,-0.985
0.0033152,0.0033152,-5.9359e-006,1.5237,1,0.016,49.5,49.5,-0.984
0.0035357,0.0035357,-6.3069e-006,1.5237,1,0.017,49.5,49.5,-0.983
0.0037561,0.0037561,-6.6779e-006,1.5237,1,0.018,49.5,49.5,-0.982
0.0039766,0.0039766,-7.0489e-006,1.5237,1,0.019,49.5,49.5,-0.981
0.0041971,0.0041971,-7.4199e-006,1.5237,1,0.02,49.5,49.5,-0.98
0.0044176,0.0044176,-7.7909e-006,1.5237,1,0.021,49.5,49.5,-0.979
0.0046381,0.0046381,-8.1619e-006,1.5237,1,0.022,49.5,49.5,-0.978
0.0048586,0.0048586,-8.5329e-006,1.5237,1,0.023,49.5,49.5,-0.977
