"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00037008,-0.00037008,-1.1262e-020,1.521,1,0,49.5,49.5,-1
-0.0001797,-0.0001797,2.5358e-007,1.521,1,0.00099999,49.5,49.5,-0.999
1.0679e-005,1.0679e-005,5.0717e-007,1.521,1,0.002,49.5,49.5,-0.998
0.00020107,0.00020107,7.6077e-007,1.521,1,0.003,49.5,49.5,-0.997
0.00039145,0.00039145,1.0144e-006,1.521,1,0.004,49.5,49.5,-0.996
0.00058183,0.00058183,1.2679e-006,1.521,1,0.005,49.5,49.5,-0.995
0.0007722,0.0007722,1.5215e-006,1.521,1,0.006,49.5,49.5,-0.994
0.00096259,0.00096259,1.7751e-006,1.521,1,0.007,49.5,49.5,-0.993
0.001153,0.001153,2.0287e-006,1.521,1,0.008,49.5,49.5,-0.992
0.0013433,0.0013433,2.2823e-006,1.521,1,0.009,49.5,49.5,-0.991
0.0015337,0.0015337,2.5359e-006,1.521,1,0.01,49.5,49.5,-0.99
0.0017241,0.0017241,2.7895e-006,1.521,1,0.011,49.5,49.5,-0.989
0.0019145,0.0019145,3.0431e-006,1.521,1,0.012,49.5,49.5,-0.988
0.0021049,0.0021049,3.2966e-006,1.521,1,0.013,49.5,49.5,-0.987
0.0022953,0.0022953,3.5502e-006,1.521,1,0.014,49.5,49.5,-0.986
0.0024856,0.0024856,3.8038e-006,1.521,1,0.015,49.5,49.5,-0.985
0.002676,0.002676,4.0574e-006,1.521,1,0.016,49.5,49.5,-0.984
0.0028664,0.0028664,4.311e-006,1.521,1,0.017,49.5,49.5,-0.983
0.0030568,0.0030568,4.5646e-006,1.521,1,0.018,49.5,49.5,-0.982
0.0032472,0.0032472,4.8182e-006,1.521,1,0.019,49.5,49.5,-0.981
0.0034375,0.0034375,5.0717e-006,1.521,1,0.02,49.5,49.5,-0.98
0.0036279,0.0036279,5.3253e-006,1.521,1,0.021,49.5,49.5,-0.979
0.0038183,0.0038183,5.5789e-006,1.521,1,0.022,49.5,49.5,-0.978
0.0040087,0.0040087,5.8325e-006,1.521,1,0.023,49.5,49.5,-0.977
0.0041991,0.0041991,6.0861e-006,1.521,1,0.024,49.5,49.5,-0.976
0.0043894,0.0043894,6.3397e-006,1.521,1,0.025,49.5,49.5,-0.975
0.0045798,0.0045798,6.5933e-006,1.521,1,0.026,49.5,49.5,-0.974
0.0047702,0.0047702,6.8469e-006,1.521,1,0.027,49.5,49.5,-0.973
0.0049606,0.0049606,7.1005e-006,1.521,1,0.028,49.5,49.5,-0.972
0.005151,0.005151,7.354e-006,1.521,1,0.029,49.5,49.5,-0.971
0.0053413,0.0053413,7.6076e-006,1.521,1,0.03,49.5,49.5,-0.97
0.0055317,0.0055317,7.8612e-006,1.521,1,0.031,49.5,49.5,-0.969
0.0057221,0.0057221,8.1148e-006,1.521,1,0.032,49.5,49.5,-0.968
0.0059125,0.0059125,8.3684e-006,1.521,1,0.033,49.5,49.5,-0.967
0.0061029,0.0061029,8.622e-006,1.521,1,0.034,49.5,49.5,-0.966
0.0062933,0.0062933,8.8756e-006,1.521,1,0.035,49.5,49.5,-0.965
0.0064836,0.0064836,9.1292e-006,1.521,1,0.036,49.5,49.5,-0.964
0.006674,0.006674,9.3827e-006,1.521,1,0.037,49.5,49.5,-0.963
0.0068644,0.0068644,9.6363e-006,1.521,1,0.038,49.5,49.5,-0.962
0.0070548,0.0070548,9.8899e-006,1.521,1,0.039,49.5,49.5,-0.961
0.0072452,0.0072452,1.0144e-005,1.521,1,0.04,49.5,49.5,-0.96
0.0074355,0.0074355,1.0397e-005,1.521,1,0.041,49.5,49.5,-0.959
0.0076259,0.0076259,1.0651e-005,1.521,1,0.042,49.5,49.5,-0.958
0.0078163,0.0078163,1.0904e-005,1.521,1,0.043,49.5,49.5,-0.957
0.0080067,0.0080067,1.1158e-005,1.521,1,0.044,49.5,49.5,-0.956
0.0081971,0.0081971,1.1411e-005,1.521,1,0.045,49.5,49.5,-0.955
0.0083874,0.0083874,1.1665e-005,1.521,1,0.046,49.5,49.5,-0.954
0.0085778,0.0085778,1.1919e-005,1.521,1,0.047,49.5,49.5,-0.953
0.0087682,0.0087682,1.2172e-005,1.521,1,0.048,49.5,49.5,-0.952
0.0089586,0.0089586,1.2426e-005,1.521,1,0.049,49.5,49.5,-0.951
0.009149,0.009149,1.2679e-005,1.521,1,0.05,49.5,49.5,-0.95
0.0093393,0.0093393,1.2933e-005,1.521,1,0.051,49.5,49.5,-0.949
0.0095297,0.0095297,1.3187e-005,1.521,1,0.052,49.5,49.5,-0.948
0.0097201,0.0097201,1.344e-005,1.521,1,0.053,49.5,49.5,-0.947
0.0099105,0.0099105,1.3694e-005,1.521,1,0.054,49.5,49.5,-0.946
0.010101,0.010101,1.3947e-005,1.521,1,0.055,49.5,49.5,-0.945
0.010291,0.010291,1.4201e-005,1.521,1,0.056,49.5,49.5,-0.944
0.010482,0.010482,1.4454e-005,1.521,1,0.057,49.5,49.5,-0.943
0.010672,0.010672,1.4708e-005,1.521,1,0.058,49.5,49.5,-0.942
0.010862,0.010862,1.4962e-005,1.521,1,0.059,49.5,49.5,-0.941
0.011053,0.011053,1.5215e-005,1.521,1,0.06,49.5,49.5,-0.94
