"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00033538,-0.00033538,-2.0981e-020,1.5198,1,0,49.5,49.5,-1
-0.00016016,-0.00016016,4.7245e-007,1.5198,1,0.00099999,49.5,49.5,-0.999
1.5053e-005,1.5053e-005,9.4491e-007,1.5198,1,0.002,49.5,49.5,-0.998
0.00019028,0.00019028,1.4174e-006,1.5198,1,0.003,49.5,49.5,-0.997
0.0003655,0.0003655,1.8898e-006,1.5198,1,0.004,49.5,49.5,-0.996
0.00054072,0.00054072,2.3623e-006,1.5198,1,0.005,49.5,49.5,-0.995
0.00071593,0.00071593,2.8347e-006,1.5198,1,0.006,49.5,49.5,-0.994
0.00089116,0.00089116,3.3072e-006,1.5198,1,0.007,49.5,49.5,-0.993
0.0010664,0.0010664,3.7797e-006,1.5198,1,0.008,49.5,49.5,-0.992
0.0012416,0.0012416,4.2521e-006,1.5198,1,0.009,49.5,49.5,-0.991
0.0014168,0.0014168,4.7246e-006,1.5198,1,0.01,49.5,49.5,-0.99
0.001592,0.001592,5.197e-006,1.5198,1,0.011,49.5,49.5,-0.989
0.0017673,0.0017673,5.6695e-006,1.5198,1,0.012,49.5,49.5,-0.988
0.0019425,0.0019425,6.142e-006,1.5198,1,0.013,49.5,49.5,-0.987
0.0021177,0.0021177,6.6144e-006,1.5198,1,0.014,49.5,49.5,-0.986
0.0022929,0.0022929,7.0869e-006,1.5198,1,0.015,49.5,49.5,-0.985
0.0024681,0.0024681,7.5593e-006,1.5198,1,0.016,49.5,49.5,-0.984
0.0026434,0.0026434,8.0318e-006,1.5198,1,0.017,49.5,49.5,-0.983
0.0028186,0.0028186,8.5043e-006,1.5198,1,0.018,49.5,49.5,-0.982
0.0029938,0.0029938,8.9767e-006,1.5198,1,0.019,49.5,49.5,-0.981
0.003169,0.003169,9.4492e-006,1.5198,1,0.02,49.5,49.5,-0.98
0.0033442,0.0033442,9.9216e-006,1.5198,1,0.021,49.5,49.5,-0.979
0.0035195,0.0035195,1.0394e-005,1.5198,1,0.022,49.5,49.5,-0.978
0.0036947,0.0036947,1.0867e-005,1.5198,1,0.023,49.5,49.5,-0.977
0.0038699,0.0038699,1.1339e-005,1.5198,1,0.024,49.5,49.5,-0.976
