"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00017879,-0.00017879,-3.6367e-020,1.5174,1,0,49.5,49.5,-1
-3.2645e-005,-3.2645e-005,8.1889e-007,1.5174,1,0.00099999,49.5,49.5,-0.999
0.0001135,0.0001135,1.6378e-006,1.5174,1,0.002,49.5,49.5,-0.998
0.00025966,0.00025966,2.4567e-006,1.5174,1,0.003,49.5,49.5,-0.997
0.00040581,0.00040581,3.2756e-006,1.5174,1,0.004,49.5,49.5,-0.996
0.00055196,0.00055196,4.0945e-006,1.5174,1,0.005,49.5,49.5,-0.995
0.0006981,0.0006981,4.9134e-006,1.5174,1,0.006,49.5,49.5,-0.994
0.00084426,0.00084426,5.7323e-006,1.5174,1,0.007,49.5,49.5,-0.993
0.00099041,0.00099041,6.5512e-006,1.5174,1,0.008,49.5,49.5,-0.992
0.0011366,0.0011366,7.3701e-006,1.5174,1,0.009,49.5,49.5,-0.991
0.0012827,0.0012827,8.189e-006,1.5174,1,0.01,49.5,49.5,-0.99
0.0014289,0.0014289,9.0079e-006,1.5174,1,0.011,49.5,49.5,-0.989
0.001575,0.001575,9.8269e-006,1.5174,1,0.012,49.5,49.5,-0.988
0.0017212,0.0017212,1.0646e-005,1.5174,1,0.013,49.5,49.5,-0.987
0.0018673,0.0018673,1.1465e-005,1.5174,1,0.014,49.5,49.5,-0.986
0.0020135,0.0020135,1.2284e-005,1.5174,1,0.015,49.5,49.5,-0.985
0.0021596,0.0021596,1.3102e-005,1.5174,1,0.016,49.5,49.5,-0.984
0.0023058,0.0023058,1.3921e-005,1.5174,1,0.017,49.5,49.5,-0.983
0.0024519,0.0024519,1.474e-005,1.5174,1,0.018,49.5,49.5,-0.982
0.0025981,0.0025981,1.5559e-005,1.5174,1,0.019,49.5,49.5,-0.981
0.0027442,0.0027442,1.6378e-005,1.5174,1,0.02,49.5,49.5,-0.98
0.0028904,0.0028904,1.7197e-005,1.5174,1,0.021,49.5,49.5,-0.979
