"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00034728,-0.00034728,2.1741e-021,1.5225,1,0,49.5,49.5,-1
-0.00013988,-0.00013988,-4.8955e-008,1.5225,1,0.00099999,49.5,49.5,-0.999
6.7525e-005,6.7525e-005,-9.7911e-008,1.5225,1,0.002,49.5,49.5,-0.998
0.00027494,0.00027494,-1.4687e-007,1.5225,1,0.003,49.5,49.5,-0.997
0.00048234,0.00048234,-1.9582e-007,1.5225,1,0.004,49.5,49.5,-0.996
0.00068974,0.00068974,-2.4478e-007,1.5225,1,0.005,49.5,49.5,-0.995
0.00089714,0.00089714,-2.9374e-007,1.5225,1,0.006,49.5,49.5,-0.994
0.0011046,0.0011046,-3.4269e-007,1.5225,1,0.007,49.5,49.5,-0.993
0.001312,0.001312,-3.9165e-007,1.5225,1,0.008,49.5,49.5,-0.992
0.0015194,0.0015194,-4.406e-007,1.5225,1,0.009,49.5,49.5,-0.991
0.0017268,0.0017268,-4.8956e-007,1.5225,1,0.01,49.5,49.5,-0.99
0.0019342,0.0019342,-5.3851e-007,1.5225,1,0.011,49.5,49.5,-0.989
0.0021416,0.0021416,-5.8747e-007,1.5225,1,0.012,49.5,49.5,-0.988
0.002349,0.002349,-6.3643e-007,1.5225,1,0.013,49.5,49.5,-0.987
0.0025564,0.0025564,-6.8538e-007,1.5225,1,0.014,49.5,49.5,-0.986
0.0027638,0.0027638,-7.3434e-007,1.5225,1,0.015,49.5,49.5,-0.985
0.0029712,0.0029712,-7.8329e-007,1.5225,1,0.016,49.5,49.5,-0.984
0.0031786,0.0031786,-8.3225e-007,1.5225,1,0.017,49.5,49.5,-0.983
0.003386,0.003386,-8.8121e-007,1.5225,1,0.018,49.5,49.5,-0.982
0.0035934,0.0035934,-9.3016e-007,1.5225,1,0.019,49.5,49.5,-0.981
0.0038008,0.0038008,-9.7912e-007,1.5225,1,0.02,49.5,49.5,-0.98
0.0040082,0.0040082,-1.0281e-006,1.5225,1,0.021,49.5,49.5,-0.979
0.0042156,0.0042156,-1.077e-006,1.5225,1,0.022,49.5,49.5,-0.978
0.004423,0.004423,-1.126e-006,1.5225,1,0.023,49.5,49.5,-0.977
0.0046304,0.0046304,-1.1749e-006,1.5225,1,0.024,49.5,49.5,-0.976
0.0048378,0.0048378,-1.2239e-006,1.5225,1,0.025,49.5,49.5,-0.975
0.0050452,0.0050452,-1.2729e-006,1.5225,1,0.026,49.5,49.5,-0.974
