"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-9.6035e-005,-9.6035e-005,-4.8426e-020,1.5152,1,0,49.5,49.5,-1
2.256e-005,2.256e-005,1.0904e-006,1.5152,1,0.00099999,49.5,49.5,-0.999
0.00014116,0.00014116,2.1809e-006,1.5152,1,0.002,49.5,49.5,-0.998
0.00025976,0.00025976,3.2714e-006,1.5152,1,0.003,49.5,49.5,-0.997
0.00037835,0.00037835,4.3618e-006,1.5152,1,0.004,49.5,49.5,-0.996
0.00049695,0.00049695,5.4523e-006,1.5152,1,0.005,49.5,49.5,-0.995
0.00061554,0.00061554,6.5427e-006,1.5152,1,0.006,49.5,49.5,-0.994
0.00073414,0.00073414,7.6332e-006,1.5152,1,0.007,49.5,49.5,-0.993
0.00085274,0.00085274,8.7236e-006,1.5152,1,0.008,49.5,49.5,-0.992
0.00097133,0.00097133,9.8141e-006,1.5152,1,0.009,49.5,49.5,-0.991
0.0010899,0.0010899,1.0905e-005,1.5152,1,0.01,49.5,49.5,-0.99
0.0012085,0.0012085,1.1995e-005,1.5152,1,0.011,49.5,49.5,-0.989
0.0013271,0.0013271,1.3085e-005,1.5152,1,0.012,49.5,49.5,-0.988
0.0014457,0.0014457,1.4176e-005,1.5152,1,0.013,49.5,49.5,-0.987
0.0015643,0.0015643,1.5266e-005,1.5152,1,0.014,49.5,49.5,-0.986
0.0016829,0.0016829,1.6357e-005,1.5152,1,0.015,49.5,49.5,-0.985
0.0018015,0.0018015,1.7447e-005,1.5152,1,0.016,49.5,49.5,-0.984
0.0019201,0.0019201,1.8538e-005,1.5152,1,0.017,49.5,49.5,-0.983
0.0020387,0.0020387,1.9628e-005,1.5152,1,0.018,49.5,49.5,-0.982
0.0021573,0.0021573,2.0719e-005,1.5152,1,0.019,49.5,49.5,-0.981
0.0022759,0.0022759,2.1809e-005,1.5152,1,0.02,49.5,49.5,-0.98
0.0023945,0.0023945,2.29e-005,1.5152,1,0.021,49.5,49.5,-0.979
0.0025131,0.0025131,2.399e-005,1.5152,1,0.022,49.5,49.5,-0.978
0.0026317,0.0026317,2.508e-005,1.5152,1,0.023,49.5,49.5,-0.977
0.0027503,0.0027503,2.6171e-005,1.5152,1,0.024,49.5,49.5,-0.976
0.0028689,0.0028689,2.7261e-005,1.5152,1,0.025,49.5,49.5,-0.975
0.0029875,0.0029875,2.8352e-005,1.5152,1,0.026,49.5,49.5,-0.974
0.0031061,0.0031061,2.9442e-005,1.5152,1,0.027,49.5,49.5,-0.973
0.0032247,0.0032247,3.0533e-005,1.5152,1,0.028,49.5,49.5,-0.972
0.0033433,0.0033433,3.1623e-005,1.5152,1,0.029,49.5,49.5,-0.971
0.0034619,0.0034619,3.2714e-005,1.5152,1,0.03,49.5,49.5,-0.97
0.0035805,0.0035805,3.3804e-005,1.5152,1,0.031,49.5,49.5,-0.969
0.0036991,0.0036991,3.4894e-005,1.5152,1,0.032,49.5,49.5,-0.968
0.0038176,0.0038176,3.5985e-005,1.5152,1,0.033,49.5,49.5,-0.967
0.0039362,0.0039362,3.7075e-005,1.5152,1,0.034,49.5,49.5,-0.966
0.0040548,0.0040548,3.8166e-005,1.5152,1,0.035,49.5,49.5,-0.965
0.0041734,0.0041734,3.9256e-005,1.5152,1,0.036,49.5,49.5,-0.964
0.004292,0.004292,4.0347e-005,1.5152,1,0.037,49.5,49.5,-0.963
0.0044106,0.0044106,4.1437e-005,1.5152,1,0.038,49.5,49.5,-0.962
0.0045292,0.0045292,4.2528e-005,1.5152,1,0.039,49.5,49.5,-0.961
0.0046478,0.0046478,4.3618e-005,1.5152,1,0.04,49.5,49.5,-0.96
0.0047664,0.0047664,4.4709e-005,1.5152,1,0.041,49.5,49.5,-0.959
0.004885,0.004885,4.5799e-005,1.5152,1,0.042,49.5,49.5,-0.958
0.0050036,0.0050036,4.6889e-005,1.5152,1,0.043,49.5,49.5,-0.957
0.0051222,0.0051222,4.798e-005,1.5152,1,0.044,49.5,49.5,-0.956
0.0052408,0.0052408,4.907e-005,1.5152,1,0.045,49.5,49.5,-0.955
0.0053594,0.0053594,5.0161e-005,1.5152,1,0.046,49.5,49.5,-0.954
0.005478,0.005478,5.1251e-005,1.5152,1,0.047,49.5,49.5,-0.953
0.0055966,0.0055966,5.2342e-005,1.5152,1,0.048,49.5,49.5,-0.952
0.0057152,0.0057152,5.3432e-005,1.5152,1,0.049,49.5,49.5,-0.951
0.0058338,0.0058338,5.4523e-005,1.5152,1,0.05,49.5,49.5,-0.95
0.0059524,0.0059524,5.5613e-005,1.5152,1,0.051,49.5,49.5,-0.949
0.006071,0.006071,5.6704e-005,1.5152,1,0.052,49.5,49.5,-0.948
0.0061896,0.0061896,5.7794e-005,1.5152,1,0.053,49.5,49.5,-0.947
0.0063082,0.0063082,5.8884e-005,1.5152,1,0.054,49.5,49.5,-0.946
0.0064268,0.0064268,5.9975e-005,1.5152,1,0.055,49.5,49.5,-0.945
0.0065454,0.0065454,6.1065e-005,1.5152,1,0.056,49.5,49.5,-0.944
0.006664,0.006664,6.2156e-005,1.5152,1,0.057,49.5,49.5,-0.943
0.0067826,0.0067826,6.3246e-005,1.5152,1,0.058,49.5,49.5,-0.942
0.0069012,0.0069012,6.4337e-005,1.5152,1,0.059,49.5,49.5,-0.941
0.0070198,0.0070198,6.5427e-005,1.5152,1,0.06,49.5,49.5,-0.94
0.0071383,0.0071383,6.6518e-005,1.5152,1,0.061,49.5,49.5,-0.939
0.0072569,0.0072569,6.7608e-005,1.5152,1,0.062,49.5,49.5,-0.938
0.0073755,0.0073755,6.8699e-005,1.5152,1,0.063,49.5,49.5,-0.937
0.0074941,0.0074941,6.9789e-005,1.5152,1,0.064,49.5,49.5,-0.936
0.0076127,0.0076127,7.0879e-005,1.5152,1,0.065,49.5,49.5,-0.935
0.0077313,0.0077313,7.197e-005,1.5152,1,0.066,49.5,49.5,-0.934
0.0078499,0.0078499,7.306e-005,1.5152,1,0.067,49.5,49.5,-0.933
0.0079685,0.0079685,7.4151e-005,1.5152,1,0.068,49.5,49.5,-0.932
0.0080871,0.0080871,7.5241e-005,1.5152,1,0.069,49.5,49.5,-0.931
0.0082057,0.0082057,7.6332e-005,1.5152,1,0.07,49.5,49.5,-0.93
0.0083243,0.0083243,7.7422e-005,1.5152,1,0.071,49.5,49.5,-0.929
0.0084429,0.0084429,7.8513e-005,1.5152,1,0.072,49.5,49.5,-0.928
0.0085615,0.0085615,7.9603e-005,1.5152,1,0.073,49.5,49.5,-0.927
0.0086801,0.0086801,8.0693e-005,1.5152,1,0.074,49.5,49.5,-0.926
0.0087987,0.0087987,8.1784e-005,1.5152,1,0.075,49.5,49.5,-0.925
0.0089173,0.0089173,8.2874e-005,1.5152,1,0.076,49.5,49.5,-0.924
0.0090359,0.0090359,8.3965e-005,1.5152,1,0.077,49.5,49.5,-0.923
0.0091545,0.0091545,8.5055e-005,1.5152,1,0.078,49.5,49.5,-0.922
0.0092731,0.0092731,8.6146e-005,1.5152,1,0.079,49.5,49.5,-0.921
0.0093917,0.0093917,8.7236e-005,1.5152,1,0.08,49.5,49.5,-0.92
0.0095103,0.0095103,8.8327e-005,1.5152,1,0.081,49.5,49.5,-0.919
0.0096289,0.0096289,8.9417e-005,1.5152,1,0.082,49.5,49.5,-0.918
0.0097475,0.0097475,9.0508e-005,1.5152,1,0.083,49.5,49.5,-0.917
0.0098661,0.0098661,9.1598e-005,1.5152,1,0.084,49.5,49.5,-0.916
0.0099847,0.0099847,9.2688e-005,1.5152,1,0.085,49.5,49.5,-0.915
