"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00037143,-0.00037143,-5.0051e-021,1.5217,1,0,49.5,49.5,-1
-0.00017256,-0.00017256,1.127e-007,1.5217,1,0.00099999,49.5,49.5,-0.999
2.6311e-005,2.6311e-005,2.2541e-007,1.5217,1,0.002,49.5,49.5,-0.998
0.00022519,0.00022519,3.3811e-007,1.5217,1,0.003,49.5,49.5,-0.997
0.00042406,0.00042406,4.5082e-007,1.5217,1,0.004,49.5,49.5,-0.996
0.00062293,0.00062293,5.6352e-007,1.5217,1,0.005,49.5,49.5,-0.995
0.0008218,0.0008218,6.7622e-007,1.5217,1,0.006,49.5,49.5,-0.994
0.0010207,0.0010207,7.8893e-007,1.5217,1,0.007,49.5,49.5,-0.993
0.0012196,0.0012196,9.0163e-007,1.5217,1,0.008,49.5,49.5,-0.992
0.0014184,0.0014184,1.0143e-006,1.5217,1,0.009,49.5,49.5,-0.991
0.0016173,0.0016173,1.127e-006,1.5217,1,0.01,49.5,49.5,-0.99
0.0018162,0.0018162,1.2397e-006,1.5217,1,0.011,49.5,49.5,-0.989
0.002015,0.002015,1.3525e-006,1.5217,1,0.012,49.5,49.5,-0.988
0.0022139,0.0022139,1.4652e-006,1.5217,1,0.013,49.5,49.5,-0.987
0.0024128,0.0024128,1.5779e-006,1.5217,1,0.014,49.5,49.5,-0.986
0.0026117,0.0026117,1.6906e-006,1.5217,1,0.015,49.5,49.5,-0.985
0.0028105,0.0028105,1.8033e-006,1.5217,1,0.016,49.5,49.5,-0.984
0.0030094,0.0030094,1.916e-006,1.5217,1,0.017,49.5,49.5,-0.983
0.0032083,0.0032083,2.0287e-006,1.5217,1,0.018,49.5,49.5,-0.982
0.0034072,0.0034072,2.1414e-006,1.5217,1,0.019,49.5,49.5,-0.981
0.003606,0.003606,2.2541e-006,1.5217,1,0.02,49.5,49.5,-0.98
0.0038049,0.0038049,2.3668e-006,1.5217,1,0.021,49.5,49.5,-0.979
0.0040038,0.0040038,2.4795e-006,1.5217,1,0.022,49.5,49.5,-0.978
0.0042026,0.0042026,2.5922e-006,1.5217,1,0.023,49.5,49.5,-0.977
0.0044015,0.0044015,2.7049e-006,1.5217,1,0.024,49.5,49.5,-0.976
0.0046004,0.0046004,2.8176e-006,1.5217,1,0.025,49.5,49.5,-0.975
0.0047993,0.0047993,2.9303e-006,1.5217,1,0.026,49.5,49.5,-0.974
0.0049981,0.0049981,3.043e-006,1.5217,1,0.027,49.5,49.5,-0.973
0.005197,0.005197,3.1557e-006,1.5217,1,0.028,49.5,49.5,-0.972
0.0053959,0.0053959,3.2684e-006,1.5217,1,0.029,49.5,49.5,-0.971
0.0055947,0.0055947,3.3811e-006,1.5217,1,0.03,49.5,49.5,-0.97
0.0057936,0.0057936,3.4938e-006,1.5217,1,0.031,49.5,49.5,-0.969
0.0059925,0.0059925,3.6065e-006,1.5217,1,0.032,49.5,49.5,-0.968
0.0061914,0.0061914,3.7192e-006,1.5217,1,0.033,49.5,49.5,-0.967
0.0063902,0.0063902,3.8319e-006,1.5217,1,0.034,49.5,49.5,-0.966
0.0065891,0.0065891,3.9446e-006,1.5217,1,0.035,49.5,49.5,-0.965
0.006788,0.006788,4.0573e-006,1.5217,1,0.036,49.5,49.5,-0.964
0.0069869,0.0069869,4.17e-006,1.5217,1,0.037,49.5,49.5,-0.963
0.0071857,0.0071857,4.2828e-006,1.5217,1,0.038,49.5,49.5,-0.962
0.0073846,0.0073846,4.3955e-006,1.5217,1,0.039,49.5,49.5,-0.961
0.0075835,0.0075835,4.5082e-006,1.5217,1,0.04,49.5,49.5,-0.96
0.0077824,0.0077824,4.6209e-006,1.5217,1,0.041,49.5,49.5,-0.959
0.0079812,0.0079812,4.7336e-006,1.5217,1,0.042,49.5,49.5,-0.958
0.0081801,0.0081801,4.8463e-006,1.5217,1,0.043,49.5,49.5,-0.957
0.008379,0.008379,4.959e-006,1.5217,1,0.044,49.5,49.5,-0.956
0.0085778,0.0085778,5.0717e-006,1.5217,1,0.045,49.5,49.5,-0.955
0.0087767,0.0087767,5.1844e-006,1.5217,1,0.046,49.5,49.5,-0.954
0.0089756,0.0089756,5.2971e-006,1.5217,1,0.047,49.5,49.5,-0.953
0.0091745,0.0091745,5.4098e-006,1.5217,1,0.048,49.5,49.5,-0.952
0.0093733,0.0093733,5.5225e-006,1.5217,1,0.049,49.5,49.5,-0.951
0.0095722,0.0095722,5.6352e-006,1.5217,1,0.05,49.5,49.5,-0.95
0.0097711,0.0097711,5.7479e-006,1.5217,1,0.051,49.5,49.5,-0.949
0.00997,0.00997,5.8606e-006,1.5217,1,0.052,49.5,49.5,-0.948
0.010169,0.010169,5.9733e-006,1.5217,1,0.053,49.5,49.5,-0.947
0.010368,0.010368,6.086e-006,1.5217,1,0.054,49.5,49.5,-0.946
0.010567,0.010567,6.1987e-006,1.5217,1,0.055,49.5,49.5,-0.945
0.010765,0.010765,6.3114e-006,1.5217,1,0.056,49.5,49.5,-0.944
0.010964,0.010964,6.4241e-006,1.5217,1,0.057,49.5,49.5,-0.943
0.011163,0.011163,6.5368e-006,1.5217,1,0.058,49.5,49.5,-0.942
0.011362,0.011362,6.6495e-006,1.5217,1,0.059,49.5,49.5,-0.941
0.011561,0.011561,6.7622e-006,1.5217,1,0.06,49.5,49.5,-0.94
0.01176,0.01176,6.8749e-006,1.5217,1,0.061,49.5,49.5,-0.939
0.011959,0.011959,6.9876e-006,1.5217,1,0.062,49.5,49.5,-0.938
0.012158,0.012158,7.1004e-006,1.5217,1,0.063,49.5,49.5,-0.937
0.012356,0.012356,7.2131e-006,1.5217,1,0.064,49.5,49.5,-0.936
0.012555,0.012555,7.3258e-006,1.5217,1,0.065,49.5,49.5,-0.935
0.012754,0.012754,7.4385e-006,1.5217,1,0.066,49.5,49.5,-0.934
0.012953,0.012953,7.5512e-006,1.5217,1,0.067,49.5,49.5,-0.933
0.013152,0.013152,7.6639e-006,1.5217,1,0.068,49.5,49.5,-0.932
0.013351,0.013351,7.7766e-006,1.5217,1,0.069,49.5,49.5,-0.931
0.01355,0.01355,7.8893e-006,1.5217,1,0.07,49.5,49.5,-0.93
0.013749,0.013749,8.002e-006,1.5217,1,0.071,49.5,49.5,-0.929
0.013947,0.013947,8.1147e-006,1.5217,1,0.072,49.5,49.5,-0.928
0.014146,0.014146,8.2274e-006,1.5217,1,0.073,49.5,49.5,-0.927
0.014345,0.014345,8.3401e-006,1.5217,1,0.074,49.5,49.5,-0.926
0.014544,0.014544,8.4528e-006,1.5217,1,0.075,49.5,49.5,-0.925
0.014743,0.014743,8.5655e-006,1.5217,1,0.076,49.5,49.5,-0.924
0.014942,0.014942,8.6782e-006,1.5217,1,0.077,49.5,49.5,-0.923
0.015141,0.015141,8.7909e-006,1.5217,1,0.078,49.5,49.5,-0.922
0.01534,0.01534,8.9036e-006,1.5217,1,0.079,49.5,49.5,-0.921
0.015538,0.015538,9.0163e-006,1.5217,1,0.08,49.5,49.5,-0.92
0.015737,0.015737,9.129e-006,1.5217,1,0.081,49.5,49.5,-0.919
0.015936,0.015936,9.2417e-006,1.5217,1,0.082,49.5,49.5,-0.918
0.016135,0.016135,9.3544e-006,1.5217,1,0.083,49.5,49.5,-0.917
0.016334,0.016334,9.4671e-006,1.5217,1,0.084,49.5,49.5,-0.916
