"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0001557,-0.0001557,-4.0469e-020,1.5167,1,0,49.5,49.5,-1
-1.8443e-005,-1.8443e-005,9.1126e-007,1.5167,1,0.00099999,49.5,49.5,-0.999
0.00011882,0.00011882,1.8225e-006,1.5167,1,0.002,49.5,49.5,-0.998
0.00025609,0.00025609,2.7338e-006,1.5167,1,0.003,49.5,49.5,-0.997
0.00039335,0.00039335,3.6451e-006,1.5167,1,0.004,49.5,49.5,-0.996
0.00053061,0.00053061,4.5564e-006,1.5167,1,0.005,49.5,49.5,-0.995
0.00066787,0.00066787,5.4676e-006,1.5167,1,0.006,49.5,49.5,-0.994
0.00080514,0.00080514,6.3789e-006,1.5167,1,0.007,49.5,49.5,-0.993
0.0009424,0.0009424,7.2902e-006,1.5167,1,0.008,49.5,49.5,-0.992
0.0010797,0.0010797,8.2014e-006,1.5167,1,0.009,49.5,49.5,-0.991
0.0012169,0.0012169,9.1127e-006,1.5167,1,0.01,49.5,49.5,-0.99
0.0013542,0.0013542,1.0024e-005,1.5167,1,0.011,49.5,49.5,-0.989
0.0014914,0.0014914,1.0935e-005,1.5167,1,0.012,49.5,49.5,-0.988
0.0016287,0.0016287,1.1847e-005,1.5167,1,0.013,49.5,49.5,-0.987
0.001766,0.001766,1.2758e-005,1.5167,1,0.014,49.5,49.5,-0.986
0.0019032,0.0019032,1.3669e-005,1.5167,1,0.015,49.5,49.5,-0.985
0.0020405,0.0020405,1.458e-005,1.5167,1,0.016,49.5,49.5,-0.984
0.0021778,0.0021778,1.5492e-005,1.5167,1,0.017,49.5,49.5,-0.983
0.002315,0.002315,1.6403e-005,1.5167,1,0.018,49.5,49.5,-0.982
0.0024523,0.0024523,1.7314e-005,1.5167,1,0.019,49.5,49.5,-0.981
0.0025895,0.0025895,1.8225e-005,1.5167,1,0.02,49.5,49.5,-0.98
0.0027268,0.0027268,1.9137e-005,1.5167,1,0.021,49.5,49.5,-0.979
0.0028641,0.0028641,2.0048e-005,1.5167,1,0.022,49.5,49.5,-0.978
0.0030013,0.0030013,2.0959e-005,1.5167,1,0.023,49.5,49.5,-0.977
0.0031386,0.0031386,2.1871e-005,1.5167,1,0.024,49.5,49.5,-0.976
0.0032759,0.0032759,2.2782e-005,1.5167,1,0.025,49.5,49.5,-0.975
0.0034131,0.0034131,2.3693e-005,1.5167,1,0.026,49.5,49.5,-0.974
0.0035504,0.0035504,2.4604e-005,1.5167,1,0.027,49.5,49.5,-0.973
0.0036876,0.0036876,2.5516e-005,1.5167,1,0.028,49.5,49.5,-0.972
0.0038249,0.0038249,2.6427e-005,1.5167,1,0.029,49.5,49.5,-0.971
0.0039622,0.0039622,2.7338e-005,1.5167,1,0.03,49.5,49.5,-0.97
