"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00036374,-0.00036374,-1.3929e-020,1.5207,1,0,49.5,49.5,-1
-0.00017729,-0.00017729,3.1365e-007,1.5207,1,0.00099999,49.5,49.5,-0.999
9.1703e-006,9.1703e-006,6.2729e-007,1.5207,1,0.002,49.5,49.5,-0.998
0.00019564,0.00019564,9.4096e-007,1.5207,1,0.003,49.5,49.5,-0.997
0.0003821,0.0003821,1.2546e-006,1.5207,1,0.004,49.5,49.5,-0.996
0.00056855,0.00056855,1.5683e-006,1.5207,1,0.005,49.5,49.5,-0.995
0.00075501,0.00075501,1.8819e-006,1.5207,1,0.006,49.5,49.5,-0.994
0.00094148,0.00094148,2.1956e-006,1.5207,1,0.007,49.5,49.5,-0.993
0.0011279,0.0011279,2.5092e-006,1.5207,1,0.008,49.5,49.5,-0.992
0.0013144,0.0013144,2.8229e-006,1.5207,1,0.009,49.5,49.5,-0.991
0.0015009,0.0015009,3.1365e-006,1.5207,1,0.01,49.5,49.5,-0.99
0.0016873,0.0016873,3.4502e-006,1.5207,1,0.011,49.5,49.5,-0.989
0.0018738,0.0018738,3.7638e-006,1.5207,1,0.012,49.5,49.5,-0.988
0.0020602,0.0020602,4.0775e-006,1.5207,1,0.013,49.5,49.5,-0.987
0.0022467,0.0022467,4.3911e-006,1.5207,1,0.014,49.5,49.5,-0.986
0.0024332,0.0024332,4.7048e-006,1.5207,1,0.015,49.5,49.5,-0.985
0.0026196,0.0026196,5.0184e-006,1.5207,1,0.016,49.5,49.5,-0.984
0.0028061,0.0028061,5.3321e-006,1.5207,1,0.017,49.5,49.5,-0.983
0.0029925,0.0029925,5.6457e-006,1.5207,1,0.018,49.5,49.5,-0.982
0.003179,0.003179,5.9594e-006,1.5207,1,0.019,49.5,49.5,-0.981
0.0033655,0.0033655,6.273e-006,1.5207,1,0.02,49.5,49.5,-0.98
0.0035519,0.0035519,6.5867e-006,1.5207,1,0.021,49.5,49.5,-0.979
0.0037384,0.0037384,6.9003e-006,1.5207,1,0.022,49.5,49.5,-0.978
0.0039248,0.0039248,7.214e-006,1.5207,1,0.023,49.5,49.5,-0.977
0.0041113,0.0041113,7.5276e-006,1.5207,1,0.024,49.5,49.5,-0.976
0.0042977,0.0042977,7.8413e-006,1.5207,1,0.025,49.5,49.5,-0.975
0.0044842,0.0044842,8.1549e-006,1.5207,1,0.026,49.5,49.5,-0.974
0.0046707,0.0046707,8.4686e-006,1.5207,1,0.027,49.5,49.5,-0.973
0.0048571,0.0048571,8.7822e-006,1.5207,1,0.028,49.5,49.5,-0.972
0.0050436,0.0050436,9.0959e-006,1.5207,1,0.029,49.5,49.5,-0.971
0.00523,0.00523,9.4095e-006,1.5207,1,0.03,49.5,49.5,-0.97
0.0054165,0.0054165,9.7232e-006,1.5207,1,0.031,49.5,49.5,-0.969
0.005603,0.005603,1.0037e-005,1.5207,1,0.032,49.5,49.5,-0.968
0.0057894,0.0057894,1.035e-005,1.5207,1,0.033,49.5,49.5,-0.967
0.0059759,0.0059759,1.0664e-005,1.5207,1,0.034,49.5,49.5,-0.966
0.0061624,0.0061624,1.0978e-005,1.5207,1,0.035,49.5,49.5,-0.965
0.0063488,0.0063488,1.1291e-005,1.5207,1,0.036,49.5,49.5,-0.964
