"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0003367,-0.0003367,3.9694e-021,1.5226,1,0,49.5,49.5,-1
-0.00012737,-0.00012737,-8.9382e-008,1.5226,1,0.00099999,49.5,49.5,-0.999
8.1959e-005,8.1959e-005,-1.7876e-007,1.5226,1,0.002,49.5,49.5,-0.998
0.0002913,0.0002913,-2.6815e-007,1.5226,1,0.003,49.5,49.5,-0.997
0.00050063,0.00050063,-3.5753e-007,1.5226,1,0.004,49.5,49.5,-0.996
0.00070997,0.00070997,-4.4692e-007,1.5226,1,0.005,49.5,49.5,-0.995
0.0009193,0.0009193,-5.363e-007,1.5226,1,0.006,49.5,49.5,-0.994
0.0011286,0.0011286,-6.2568e-007,1.5226,1,0.007,49.5,49.5,-0.993
0.001338,0.001338,-7.1507e-007,1.5226,1,0.008,49.5,49.5,-0.992
0.0015473,0.0015473,-8.0445e-007,1.5226,1,0.009,49.5,49.5,-0.991
0.0017566,0.0017566,-8.9383e-007,1.5226,1,0.01,49.5,49.5,-0.99
0.001966,0.001966,-9.8321e-007,1.5226,1,0.011,49.5,49.5,-0.989
0.0021753,0.0021753,-1.0726e-006,1.5226,1,0.012,49.5,49.5,-0.988
0.0023846,0.0023846,-1.162e-006,1.5226,1,0.013,49.5,49.5,-0.987
0.002594,0.002594,-1.2514e-006,1.5226,1,0.014,49.5,49.5,-0.986
0.0028033,0.0028033,-1.3407e-006,1.5226,1,0.015,49.5,49.5,-0.985
0.0030126,0.0030126,-1.4301e-006,1.5226,1,0.016,49.5,49.5,-0.984
0.003222,0.003222,-1.5195e-006,1.5226,1,0.017,49.5,49.5,-0.983
0.0034313,0.0034313,-1.6089e-006,1.5226,1,0.018,49.5,49.5,-0.982
0.0036406,0.0036406,-1.6983e-006,1.5226,1,0.019,49.5,49.5,-0.981
0.00385,0.00385,-1.7877e-006,1.5226,1,0.02,49.5,49.5,-0.98
0.0040593,0.0040593,-1.877e-006,1.5226,1,0.021,49.5,49.5,-0.979
0.0042686,0.0042686,-1.9664e-006,1.5226,1,0.022,49.5,49.5,-0.978
0.004478,0.004478,-2.0558e-006,1.5226,1,0.023,49.5,49.5,-0.977
0.0046873,0.0046873,-2.1452e-006,1.5226,1,0.024,49.5,49.5,-0.976
0.0048966,0.0048966,-2.2346e-006,1.5226,1,0.025,49.5,49.5,-0.975
0.005106,0.005106,-2.324e-006,1.5226,1,0.026,49.5,49.5,-0.974
0.0053153,0.0053153,-2.4133e-006,1.5226,1,0.027,49.5,49.5,-0.973
0.0055246,0.0055246,-2.5027e-006,1.5226,1,0.028,49.5,49.5,-0.972
0.005734,0.005734,-2.5921e-006,1.5226,1,0.029,49.5,49.5,-0.971
0.0059433,0.0059433,-2.6815e-006,1.5226,1,0.03,49.5,49.5,-0.97
0.0061527,0.0061527,-2.7709e-006,1.5226,1,0.031,49.5,49.5,-0.969
0.006362,0.006362,-2.8603e-006,1.5226,1,0.032,49.5,49.5,-0.968
0.0065713,0.0065713,-2.9496e-006,1.5226,1,0.033,49.5,49.5,-0.967
0.0067806,0.0067806,-3.039e-006,1.5226,1,0.034,49.5,49.5,-0.966
0.00699,0.00699,-3.1284e-006,1.5226,1,0.035,49.5,49.5,-0.965
0.0071993,0.0071993,-3.2178e-006,1.5226,1,0.036,49.5,49.5,-0.964
0.0074087,0.0074087,-3.3072e-006,1.5226,1,0.037,49.5,49.5,-0.963
0.007618,0.007618,-3.3966e-006,1.5226,1,0.038,49.5,49.5,-0.962
0.0078273,0.0078273,-3.4859e-006,1.5226,1,0.039,49.5,49.5,-0.961
0.0080367,0.0080367,-3.5753e-006,1.5226,1,0.04,49.5,49.5,-0.96
0.008246,0.008246,-3.6647e-006,1.5226,1,0.041,49.5,49.5,-0.959
0.0084553,0.0084553,-3.7541e-006,1.5226,1,0.042,49.5,49.5,-0.958
0.0086647,0.0086647,-3.8435e-006,1.5226,1,0.043,49.5,49.5,-0.957
0.008874,0.008874,-3.9329e-006,1.5226,1,0.044,49.5,49.5,-0.956
0.0090833,0.0090833,-4.0222e-006,1.5226,1,0.045,49.5,49.5,-0.955
0.0092927,0.0092927,-4.1116e-006,1.5226,1,0.046,49.5,49.5,-0.954
0.009502,0.009502,-4.201e-006,1.5226,1,0.047,49.5,49.5,-0.953
0.0097113,0.0097113,-4.2904e-006,1.5226,1,0.048,49.5,49.5,-0.952
0.0099207,0.0099207,-4.3798e-006,1.5226,1,0.049,49.5,49.5,-0.951
0.01013,0.01013,-4.4692e-006,1.5226,1,0.05,49.5,49.5,-0.95
0.010339,0.010339,-4.5585e-006,1.5226,1,0.051,49.5,49.5,-0.949
0.010549,0.010549,-4.6479e-006,1.5226,1,0.052,49.5,49.5,-0.948
0.010758,0.010758,-4.7373e-006,1.5226,1,0.053,49.5,49.5,-0.947
0.010967,0.010967,-4.8267e-006,1.5226,1,0.054,49.5,49.5,-0.946
0.011177,0.011177,-4.9161e-006,1.5226,1,0.055,49.5,49.5,-0.945
0.011386,0.011386,-5.0055e-006,1.5226,1,0.056,49.5,49.5,-0.944
0.011595,0.011595,-5.0948e-006,1.5226,1,0.057,49.5,49.5,-0.943
0.011805,0.011805,-5.1842e-006,1.5226,1,0.058,49.5,49.5,-0.942
0.012014,0.012014,-5.2736e-006,1.5226,1,0.059,49.5,49.5,-0.941
0.012223,0.012223,-5.363e-006,1.5226,1,0.06,49.5,49.5,-0.94
0.012433,0.012433,-5.4524e-006,1.5226,1,0.061,49.5,49.5,-0.939
0.012642,0.012642,-5.5418e-006,1.5226,1,0.062,49.5,49.5,-0.938
0.012851,0.012851,-5.6311e-006,1.5226,1,0.063,49.5,49.5,-0.937
0.013061,0.013061,-5.7205e-006,1.5226,1,0.064,49.5,49.5,-0.936
0.01327,0.01327,-5.8099e-006,1.5226,1,0.065,49.5,49.5,-0.935
0.013479,0.013479,-5.8993e-006,1.5226,1,0.066,49.5,49.5,-0.934
0.013689,0.013689,-5.9887e-006,1.5226,1,0.067,49.5,49.5,-0.933
0.013898,0.013898,-6.0781e-006,1.5226,1,0.068,49.5,49.5,-0.932
0.014107,0.014107,-6.1674e-006,1.5226,1,0.069,49.5,49.5,-0.931
0.014317,0.014317,-6.2568e-006,1.5226,1,0.07,49.5,49.5,-0.93
0.014526,0.014526,-6.3462e-006,1.5226,1,0.071,49.5,49.5,-0.929
0.014735,0.014735,-6.4356e-006,1.5226,1,0.072,49.5,49.5,-0.928
0.014945,0.014945,-6.525e-006,1.5226,1,0.073,49.5,49.5,-0.927
0.015154,0.015154,-6.6143e-006,1.5226,1,0.074,49.5,49.5,-0.926
0.015363,0.015363,-6.7037e-006,1.5226,1,0.075,49.5,49.5,-0.925
0.015573,0.015573,-6.7931e-006,1.5226,1,0.076,49.5,49.5,-0.924
0.015782,0.015782,-6.8825e-006,1.5226,1,0.077,49.5,49.5,-0.923
0.015991,0.015991,-6.9719e-006,1.5226,1,0.078,49.5,49.5,-0.922
0.016201,0.016201,-7.0613e-006,1.5226,1,0.079,49.5,49.5,-0.921
0.01641,0.01641,-7.1506e-006,1.5226,1,0.08,49.5,49.5,-0.92
0.016619,0.016619,-7.24e-006,1.5226,1,0.081,49.5,49.5,-0.919
0.016829,0.016829,-7.3294e-006,1.5226,1,0.082,49.5,49.5,-0.918
