"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-5.4441e-005,-5.4441e-005,-5.0734e-020,1.5147,1,0,49.5,49.5,-1
5.8352e-005,5.8352e-005,1.1424e-006,1.5147,1,0.00099999,49.5,49.5,-0.999
0.00017115,0.00017115,2.2848e-006,1.5147,1,0.002,49.5,49.5,-0.998
0.00028395,0.00028395,3.4273e-006,1.5147,1,0.003,49.5,49.5,-0.997
0.00039674,0.00039674,4.5697e-006,1.5147,1,0.004,49.5,49.5,-0.996
0.00050953,0.00050953,5.7121e-006,1.5147,1,0.005,49.5,49.5,-0.995
0.00062232,0.00062232,6.8546e-006,1.5147,1,0.006,49.5,49.5,-0.994
0.00073512,0.00073512,7.997e-006,1.5147,1,0.007,49.5,49.5,-0.993
0.00084792,0.00084792,9.1395e-006,1.5147,1,0.008,49.5,49.5,-0.992
0.00096071,0.00096071,1.0282e-005,1.5147,1,0.009,49.5,49.5,-0.991
0.0010735,0.0010735,1.1424e-005,1.5147,1,0.01,49.5,49.5,-0.99
0.0011863,0.0011863,1.2567e-005,1.5147,1,0.011,49.5,49.5,-0.989
0.0012991,0.0012991,1.3709e-005,1.5147,1,0.012,49.5,49.5,-0.988
0.0014119,0.0014119,1.4852e-005,1.5147,1,0.013,49.5,49.5,-0.987
0.0015247,0.0015247,1.5994e-005,1.5147,1,0.014,49.5,49.5,-0.986
0.0016375,0.0016375,1.7136e-005,1.5147,1,0.015,49.5,49.5,-0.985
0.0017503,0.0017503,1.8279e-005,1.5147,1,0.016,49.5,49.5,-0.984
0.0018631,0.0018631,1.9421e-005,1.5147,1,0.017,49.5,49.5,-0.983
0.0019759,0.0019759,2.0564e-005,1.5147,1,0.018,49.5,49.5,-0.982
0.0020887,0.0020887,2.1706e-005,1.5147,1,0.019,49.5,49.5,-0.981
0.0022014,0.0022014,2.2849e-005,1.5147,1,0.02,49.5,49.5,-0.98
0.0023142,0.0023142,2.3991e-005,1.5147,1,0.021,49.5,49.5,-0.979
0.002427,0.002427,2.5133e-005,1.5147,1,0.022,49.5,49.5,-0.978
0.0025398,0.0025398,2.6276e-005,1.5147,1,0.023,49.5,49.5,-0.977
0.0026526,0.0026526,2.7418e-005,1.5147,1,0.024,49.5,49.5,-0.976
0.0027654,0.0027654,2.8561e-005,1.5147,1,0.025,49.5,49.5,-0.975
0.0028782,0.0028782,2.9703e-005,1.5147,1,0.026,49.5,49.5,-0.974
0.002991,0.002991,3.0846e-005,1.5147,1,0.027,49.5,49.5,-0.973
0.0031038,0.0031038,3.1988e-005,1.5147,1,0.028,49.5,49.5,-0.972
0.0032166,0.0032166,3.313e-005,1.5147,1,0.029,49.5,49.5,-0.971
0.0033294,0.0033294,3.4273e-005,1.5147,1,0.03,49.5,49.5,-0.97
0.0034422,0.0034422,3.5415e-005,1.5147,1,0.031,49.5,49.5,-0.969
0.003555,0.003555,3.6558e-005,1.5147,1,0.032,49.5,49.5,-0.968
0.0036678,0.0036678,3.77e-005,1.5147,1,0.033,49.5,49.5,-0.967
0.0037806,0.0037806,3.8843e-005,1.5147,1,0.034,49.5,49.5,-0.966
0.0038934,0.0038934,3.9985e-005,1.5147,1,0.035,49.5,49.5,-0.965
0.0040062,0.0040062,4.1128e-005,1.5147,1,0.036,49.5,49.5,-0.964
0.004119,0.004119,4.227e-005,1.5147,1,0.037,49.5,49.5,-0.963
0.0042318,0.0042318,4.3412e-005,1.5147,1,0.038,49.5,49.5,-0.962
0.0043445,0.0043445,4.4555e-005,1.5147,1,0.039,49.5,49.5,-0.961
0.0044573,0.0044573,4.5697e-005,1.5147,1,0.04,49.5,49.5,-0.96
0.0045701,0.0045701,4.684e-005,1.5147,1,0.041,49.5,49.5,-0.959
0.0046829,0.0046829,4.7982e-005,1.5147,1,0.042,49.5,49.5,-0.958
0.0047957,0.0047957,4.9124e-005,1.5147,1,0.043,49.5,49.5,-0.957
0.0049085,0.0049085,5.0267e-005,1.5147,1,0.044,49.5,49.5,-0.956
0.0050213,0.0050213,5.1409e-005,1.5147,1,0.045,49.5,49.5,-0.955
0.0051341,0.0051341,5.2552e-005,1.5147,1,0.046,49.5,49.5,-0.954
0.0052469,0.0052469,5.3694e-005,1.5147,1,0.047,49.5,49.5,-0.953
0.0053597,0.0053597,5.4837e-005,1.5147,1,0.048,49.5,49.5,-0.952
0.0054725,0.0054725,5.5979e-005,1.5147,1,0.049,49.5,49.5,-0.951
0.0055853,0.0055853,5.7122e-005,1.5147,1,0.05,49.5,49.5,-0.95
0.0056981,0.0056981,5.8264e-005,1.5147,1,0.051,49.5,49.5,-0.949
0.0058109,0.0058109,5.9406e-005,1.5147,1,0.052,49.5,49.5,-0.948
0.0059237,0.0059237,6.0549e-005,1.5147,1,0.053,49.5,49.5,-0.947
0.0060365,0.0060365,6.1691e-005,1.5147,1,0.054,49.5,49.5,-0.946
0.0061493,0.0061493,6.2834e-005,1.5147,1,0.055,49.5,49.5,-0.945
0.0062621,0.0062621,6.3976e-005,1.5147,1,0.056,49.5,49.5,-0.944
0.0063748,0.0063748,6.5119e-005,1.5147,1,0.057,49.5,49.5,-0.943
0.0064876,0.0064876,6.6261e-005,1.5147,1,0.058,49.5,49.5,-0.942
0.0066004,0.0066004,6.7403e-005,1.5147,1,0.059,49.5,49.5,-0.941
0.0067132,0.0067132,6.8546e-005,1.5147,1,0.06,49.5,49.5,-0.94
0.006826,0.006826,6.9688e-005,1.5147,1,0.061,49.5,49.5,-0.939
0.0069388,0.0069388,7.0831e-005,1.5147,1,0.062,49.5,49.5,-0.938
0.0070516,0.0070516,7.1973e-005,1.5147,1,0.063,49.5,49.5,-0.937
0.0071644,0.0071644,7.3116e-005,1.5147,1,0.064,49.5,49.5,-0.936
0.0072772,0.0072772,7.4258e-005,1.5147,1,0.065,49.5,49.5,-0.935
0.00739,0.00739,7.54e-005,1.5147,1,0.066,49.5,49.5,-0.934
0.0075028,0.0075028,7.6543e-005,1.5147,1,0.067,49.5,49.5,-0.933
0.0076156,0.0076156,7.7685e-005,1.5147,1,0.068,49.5,49.5,-0.932
