"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00033061,-0.00033061,-2.1855e-020,1.5197,1,0,49.5,49.5,-1
-0.00015687,-0.00015687,4.9214e-007,1.5197,1,0.00099999,49.5,49.5,-0.999
1.6864e-005,1.6864e-005,9.8427e-007,1.5197,1,0.002,49.5,49.5,-0.998
0.00019061,0.00019061,1.4764e-006,1.5197,1,0.003,49.5,49.5,-0.997
0.00036434,0.00036434,1.9686e-006,1.5197,1,0.004,49.5,49.5,-0.996
0.00053808,0.00053808,2.4607e-006,1.5197,1,0.005,49.5,49.5,-0.995
0.00071181,0.00071181,2.9528e-006,1.5197,1,0.006,49.5,49.5,-0.994
0.00088556,0.00088556,3.445e-006,1.5197,1,0.007,49.5,49.5,-0.993
0.0010593,0.0010593,3.9371e-006,1.5197,1,0.008,49.5,49.5,-0.992
0.001233,0.001233,4.4293e-006,1.5197,1,0.009,49.5,49.5,-0.991
0.0014068,0.0014068,4.9214e-006,1.5197,1,0.01,49.5,49.5,-0.99
0.0015805,0.0015805,5.4135e-006,1.5197,1,0.011,49.5,49.5,-0.989
0.0017542,0.0017542,5.9057e-006,1.5197,1,0.012,49.5,49.5,-0.988
0.001928,0.001928,6.3978e-006,1.5197,1,0.013,49.5,49.5,-0.987
0.0021017,0.0021017,6.89e-006,1.5197,1,0.014,49.5,49.5,-0.986
0.0022754,0.0022754,7.3821e-006,1.5197,1,0.015,49.5,49.5,-0.985
0.0024492,0.0024492,7.8743e-006,1.5197,1,0.016,49.5,49.5,-0.984
0.0026229,0.0026229,8.3664e-006,1.5197,1,0.017,49.5,49.5,-0.983
0.0027967,0.0027967,8.8586e-006,1.5197,1,0.018,49.5,49.5,-0.982
0.0029704,0.0029704,9.3507e-006,1.5197,1,0.019,49.5,49.5,-0.981
0.0031441,0.0031441,9.8428e-006,1.5197,1,0.02,49.5,49.5,-0.98
0.0033179,0.0033179,1.0335e-005,1.5197,1,0.021,49.5,49.5,-0.979
0.0034916,0.0034916,1.0827e-005,1.5197,1,0.022,49.5,49.5,-0.978
0.0036654,0.0036654,1.1319e-005,1.5197,1,0.023,49.5,49.5,-0.977
0.0038391,0.0038391,1.1811e-005,1.5197,1,0.024,49.5,49.5,-0.976
0.0040128,0.0040128,1.2304e-005,1.5197,1,0.025,49.5,49.5,-0.975
0.0041866,0.0041866,1.2796e-005,1.5197,1,0.026,49.5,49.5,-0.974
0.0043603,0.0043603,1.3288e-005,1.5197,1,0.027,49.5,49.5,-0.973
0.004534,0.004534,1.378e-005,1.5197,1,0.028,49.5,49.5,-0.972
0.0047078,0.0047078,1.4272e-005,1.5197,1,0.029,49.5,49.5,-0.971
0.0048815,0.0048815,1.4764e-005,1.5197,1,0.03,49.5,49.5,-0.97
0.0050553,0.0050553,1.5256e-005,1.5197,1,0.031,49.5,49.5,-0.969
0.005229,0.005229,1.5749e-005,1.5197,1,0.032,49.5,49.5,-0.968
0.0054027,0.0054027,1.6241e-005,1.5197,1,0.033,49.5,49.5,-0.967
0.0055765,0.0055765,1.6733e-005,1.5197,1,0.034,49.5,49.5,-0.966
0.0057502,0.0057502,1.7225e-005,1.5197,1,0.035,49.5,49.5,-0.965
0.0059239,0.0059239,1.7717e-005,1.5197,1,0.036,49.5,49.5,-0.964
0.0060977,0.0060977,1.8209e-005,1.5197,1,0.037,49.5,49.5,-0.963
0.0062714,0.0062714,1.8701e-005,1.5197,1,0.038,49.5,49.5,-0.962
0.0064451,0.0064451,1.9194e-005,1.5197,1,0.039,49.5,49.5,-0.961
0.0066189,0.0066189,1.9686e-005,1.5197,1,0.04,49.5,49.5,-0.96
0.0067926,0.0067926,2.0178e-005,1.5197,1,0.041,49.5,49.5,-0.959
0.0069664,0.0069664,2.067e-005,1.5197,1,0.042,49.5,49.5,-0.958
0.0071401,0.0071401,2.1162e-005,1.5197,1,0.043,49.5,49.5,-0.957
0.0073138,0.0073138,2.1654e-005,1.5197,1,0.044,49.5,49.5,-0.956
0.0074876,0.0074876,2.2146e-005,1.5197,1,0.045,49.5,49.5,-0.955
0.0076613,0.0076613,2.2639e-005,1.5197,1,0.046,49.5,49.5,-0.954
0.007835,0.007835,2.3131e-005,1.5197,1,0.047,49.5,49.5,-0.953
0.0080088,0.0080088,2.3623e-005,1.5197,1,0.048,49.5,49.5,-0.952
0.0081825,0.0081825,2.4115e-005,1.5197,1,0.049,49.5,49.5,-0.951
0.0083563,0.0083563,2.4607e-005,1.5197,1,0.05,49.5,49.5,-0.95
0.00853,0.00853,2.5099e-005,1.5197,1,0.051,49.5,49.5,-0.949
0.0087037,0.0087037,2.5591e-005,1.5197,1,0.052,49.5,49.5,-0.948
0.0088775,0.0088775,2.6084e-005,1.5197,1,0.053,49.5,49.5,-0.947
0.0090512,0.0090512,2.6576e-005,1.5197,1,0.054,49.5,49.5,-0.946
0.0092249,0.0092249,2.7068e-005,1.5197,1,0.055,49.5,49.5,-0.945
0.0093987,0.0093987,2.756e-005,1.5197,1,0.056,49.5,49.5,-0.944
0.0095724,0.0095724,2.8052e-005,1.5197,1,0.057,49.5,49.5,-0.943
0.0097462,0.0097462,2.8544e-005,1.5197,1,0.058,49.5,49.5,-0.942
0.0099199,0.0099199,2.9036e-005,1.5197,1,0.059,49.5,49.5,-0.941
0.010094,0.010094,2.9529e-005,1.5197,1,0.06,49.5,49.5,-0.94
0.010267,0.010267,3.0021e-005,1.5197,1,0.061,49.5,49.5,-0.939
0.010441,0.010441,3.0513e-005,1.5197,1,0.062,49.5,49.5,-0.938
0.010615,0.010615,3.1005e-005,1.5197,1,0.063,49.5,49.5,-0.937
0.010789,0.010789,3.1497e-005,1.5197,1,0.064,49.5,49.5,-0.936
0.010962,0.010962,3.1989e-005,1.5197,1,0.065,49.5,49.5,-0.935
0.011136,0.011136,3.2481e-005,1.5197,1,0.066,49.5,49.5,-0.934
0.01131,0.01131,3.2973e-005,1.5197,1,0.067,49.5,49.5,-0.933
0.011484,0.011484,3.3466e-005,1.5197,1,0.068,49.5,49.5,-0.932
0.011657,0.011657,3.3958e-005,1.5197,1,0.069,49.5,49.5,-0.931
0.011831,0.011831,3.445e-005,1.5197,1,0.07,49.5,49.5,-0.93
0.012005,0.012005,3.4942e-005,1.5197,1,0.071,49.5,49.5,-0.929
0.012178,0.012178,3.5434e-005,1.5197,1,0.072,49.5,49.5,-0.928
0.012352,0.012352,3.5926e-005,1.5197,1,0.073,49.5,49.5,-0.927
0.012526,0.012526,3.6418e-005,1.5197,1,0.074,49.5,49.5,-0.926
0.0127,0.0127,3.6911e-005,1.5197,1,0.075,49.5,49.5,-0.925
0.012873,0.012873,3.7403e-005,1.5197,1,0.076,49.5,49.5,-0.924
0.013047,0.013047,3.7895e-005,1.5197,1,0.077,49.5,49.5,-0.923
0.013221,0.013221,3.8387e-005,1.5197,1,0.078,49.5,49.5,-0.922
0.013395,0.013395,3.8879e-005,1.5197,1,0.079,49.5,49.5,-0.921
0.013568,0.013568,3.9371e-005,1.5197,1,0.08,49.5,49.5,-0.92
0.013742,0.013742,3.9863e-005,1.5197,1,0.081,49.5,49.5,-0.919
0.013916,0.013916,4.0356e-005,1.5197,1,0.082,49.5,49.5,-0.918
0.01409,0.01409,4.0848e-005,1.5197,1,0.083,49.5,49.5,-0.917
0.014263,0.014263,4.134e-005,1.5197,1,0.084,49.5,49.5,-0.916
0.014437,0.014437,4.1832e-005,1.5197,1,0.085,49.5,49.5,-0.915
0.014611,0.014611,4.2324e-005,1.5197,1,0.086,49.5,49.5,-0.914
0.014785,0.014785,4.2816e-005,1.5197,1,0.087,49.5,49.5,-0.913
0.014958,0.014958,4.3308e-005,1.5197,1,0.088,49.5,49.5,-0.912
0.015132,0.015132,4.3801e-005,1.5197,1,0.089,49.5,49.5,-0.911
0.015306,0.015306,4.4293e-005,1.5197,1,0.09,49.5,49.5,-0.91
0.015479,0.015479,4.4785e-005,1.5197,1,0.091,49.5,49.5,-0.909
0.015653,0.015653,4.5277e-005,1.5197,1,0.092,49.5,49.5,-0.908
0.015827,0.015827,4.5769e-005,1.5197,1,0.093,49.5,49.5,-0.907
0.016001,0.016001,4.6261e-005,1.5197,1,0.094,49.5,49.5,-0.906
0.016174,0.016174,4.6753e-005,1.5197,1,0.095,49.5,49.5,-0.905
0.016348,0.016348,4.7246e-005,1.5197,1,0.096,49.5,49.5,-0.904
0.016522,0.016522,4.7738e-005,1.5197,1,0.097,49.5,49.5,-0.903
0.016696,0.016696,4.823e-005,1.5197,1,0.098,49.5,49.5,-0.902
0.016869,0.016869,4.8722e-005,1.5197,1,0.099,49.5,49.5,-0.901
0.017043,0.017043,4.9214e-005,1.5197,1,0.1,49.5,49.5,-0.9
0.017217,0.017217,4.9706e-005,1.5197,1,0.101,49.5,49.5,-0.899
0.017391,0.017391,5.0198e-005,1.5197,1,0.102,49.5,49.5,-0.898
0.017564,0.017564,5.0691e-005,1.5197,1,0.103,49.5,49.5,-0.897
0.017738,0.017738,5.1183e-005,1.5197,1,0.104,49.5,49.5,-0.896
0.017912,0.017912,5.1675e-005,1.5197,1,0.105,49.5,49.5,-0.895
0.018086,0.018086,5.2167e-005,1.5197,1,0.106,49.5,49.5,-0.894
0.018259,0.018259,5.2659e-005,1.5197,1,0.107,49.5,49.5,-0.893
0.018433,0.018433,5.3151e-005,1.5197,1,0.108,49.5,49.5,-0.892
0.018607,0.018607,5.3643e-005,1.5197,1,0.109,49.5,49.5,-0.891
0.01878,0.01878,5.4136e-005,1.5197,1,0.11,49.5,49.5,-0.89
0.018954,0.018954,5.4628e-005,1.5197,1,0.111,49.5,49.5,-0.889
0.019128,0.019128,5.512e-005,1.5197,1,0.112,49.5,49.5,-0.888
0.019302,0.019302,5.5612e-005,1.5197,1,0.113,49.5,49.5,-0.887
0.019475,0.019475,5.6104e-005,1.5197,1,0.114,49.5,49.5,-0.886
0.019649,0.019649,5.6596e-005,1.5197,1,0.115,49.5,49.5,-0.885
0.019823,0.019823,5.7088e-005,1.5197,1,0.116,49.5,49.5,-0.884
0.019997,0.019997,5.7581e-005,1.5197,1,0.117,49.5,49.5,-0.883
0.02017,0.02017,5.8073e-005,1.5197,1,0.118,49.5,49.5,-0.882
0.020344,0.020344,5.8565e-005,1.5197,1,0.119,49.5,49.5,-0.881
0.020518,0.020518,5.9057e-005,1.5197,1,0.12,49.5,49.5,-0.88
0.020692,0.020692,5.9549e-005,1.5197,1,0.121,49.5,49.5,-0.879
0.020865,0.020865,6.0041e-005,1.5197,1,0.122,49.5,49.5,-0.878
0.021039,0.021039,6.0533e-005,1.5197,1,0.123,49.5,49.5,-0.877
0.021213,0.021213,6.1026e-005,1.5197,1,0.124,49.5,49.5,-0.876
0.021387,0.021387,6.1518e-005,1.5197,1,0.125,49.5,49.5,-0.875
0.02156,0.02156,6.201e-005,1.5197,1,0.126,49.5,49.5,-0.874
0.021734,0.021734,6.2502e-005,1.5197,1,0.127,49.5,49.5,-0.873
0.021908,0.021908,6.2994e-005,1.5197,1,0.128,49.5,49.5,-0.872
0.022081,0.022081,6.3486e-005,1.5197,1,0.129,49.5,49.5,-0.871
0.022255,0.022255,6.3978e-005,1.5197,1,0.13,49.5,49.5,-0.87
0.022429,0.022429,6.4471e-005,1.5197,1,0.131,49.5,49.5,-0.869
0.022603,0.022603,6.4963e-005,1.5197,1,0.132,49.5,49.5,-0.868
0.022776,0.022776,6.5455e-005,1.5197,1,0.133,49.5,49.5,-0.867
0.02295,0.02295,6.5947e-005,1.5197,1,0.134,49.5,49.5,-0.866
0.023124,0.023124,6.6439e-005,1.5197,1,0.135,49.5,49.5,-0.865
0.023298,0.023298,6.6931e-005,1.5197,1,0.136,49.5,49.5,-0.864
0.023471,0.023471,6.7423e-005,1.5197,1,0.137,49.5,49.5,-0.863
0.023645,0.023645,6.7916e-005,1.5197,1,0.138,49.5,49.5,-0.862
