"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00016037,-0.00016037,2.0011e-020,1.5239,1,0,49.5,49.5,-1
6.2528e-005,6.2528e-005,-4.506e-007,1.5239,1,0.00099999,49.5,49.5,-0.999
0.00028542,0.00028542,-9.012e-007,1.5239,1,0.002,49.5,49.5,-0.998
0.00050833,0.00050833,-1.3518e-006,1.5239,1,0.003,49.5,49.5,-0.997
0.00073122,0.00073122,-1.8024e-006,1.5239,1,0.004,49.5,49.5,-0.996
0.00095412,0.00095412,-2.253e-006,1.5239,1,0.005,49.5,49.5,-0.995
0.001177,0.001177,-2.7036e-006,1.5239,1,0.006,49.5,49.5,-0.994
0.0013999,0.0013999,-3.1542e-006,1.5239,1,0.007,49.5,49.5,-0.993
0.0016228,0.0016228,-3.6048e-006,1.5239,1,0.008,49.5,49.5,-0.992
0.0018457,0.0018457,-4.0554e-006,1.5239,1,0.009,49.5,49.5,-0.991
0.0020686,0.0020686,-4.506e-006,1.5239,1,0.01,49.5,49.5,-0.99
0.0022915,0.0022915,-4.9566e-006,1.5239,1,0.011,49.5,49.5,-0.989
0.0025144,0.0025144,-5.4073e-006,1.5239,1,0.012,49.5,49.5,-0.988
0.0027373,0.0027373,-5.8579e-006,1.5239,1,0.013,49.5,49.5,-0.987
0.0029602,0.0029602,-6.3085e-006,1.5239,1,0.014,49.5,49.5,-0.986
0.0031831,0.0031831,-6.7591e-006,1.5239,1,0.015,49.5,49.5,-0.985
0.003406,0.003406,-7.2097e-006,1.5239,1,0.016,49.5,49.5,-0.984
0.0036289,0.0036289,-7.6603e-006,1.5239,1,0.017,49.5,49.5,-0.983
0.0038518,0.0038518,-8.1109e-006,1.5239,1,0.018,49.5,49.5,-0.982
0.0040747,0.0040747,-8.5615e-006,1.5239,1,0.019,49.5,49.5,-0.981
0.0042976,0.0042976,-9.0121e-006,1.5239,1,0.02,49.5,49.5,-0.98
0.0045205,0.0045205,-9.4627e-006,1.5239,1,0.021,49.5,49.5,-0.979
0.0047434,0.0047434,-9.9133e-006,1.5239,1,0.022,49.5,49.5,-0.978
0.0049663,0.0049663,-1.0364e-005,1.5239,1,0.023,49.5,49.5,-0.977
0.0051892,0.0051892,-1.0814e-005,1.5239,1,0.024,49.5,49.5,-0.976
0.005412,0.005412,-1.1265e-005,1.5239,1,0.025,49.5,49.5,-0.975
0.005635,0.005635,-1.1716e-005,1.5239,1,0.026,49.5,49.5,-0.974
0.0058579,0.0058579,-1.2166e-005,1.5239,1,0.027,49.5,49.5,-0.973
0.0060807,0.0060807,-1.2617e-005,1.5239,1,0.028,49.5,49.5,-0.972
0.0063036,0.0063036,-1.3068e-005,1.5239,1,0.029,49.5,49.5,-0.971
0.0065265,0.0065265,-1.3518e-005,1.5239,1,0.03,49.5,49.5,-0.97
0.0067494,0.0067494,-1.3969e-005,1.5239,1,0.031,49.5,49.5,-0.969
0.0069723,0.0069723,-1.4419e-005,1.5239,1,0.032,49.5,49.5,-0.968
0.0071952,0.0071952,-1.487e-005,1.5239,1,0.033,49.5,49.5,-0.967
