"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.1111e-005,4.1111e-005,3.0443e-020,1.5245,1,0,49.5,49.5,-1
0.00026911,0.00026911,-6.8551e-007,1.5245,1,0.00099999,49.5,49.5,-0.999
0.00049711,0.00049711,-1.371e-006,1.5245,1,0.002,49.5,49.5,-0.998
0.00072512,0.00072512,-2.0566e-006,1.5245,1,0.003,49.5,49.5,-0.997
0.00095312,0.00095312,-2.7421e-006,1.5245,1,0.004,49.5,49.5,-0.996
0.0011811,0.0011811,-3.4276e-006,1.5245,1,0.005,49.5,49.5,-0.995
0.0014091,0.0014091,-4.1131e-006,1.5245,1,0.006,49.5,49.5,-0.994
0.0016371,0.0016371,-4.7986e-006,1.5245,1,0.007,49.5,49.5,-0.993
0.0018651,0.0018651,-5.4841e-006,1.5245,1,0.008,49.5,49.5,-0.992
0.0020931,0.0020931,-6.1696e-006,1.5245,1,0.009,49.5,49.5,-0.991
0.0023211,0.0023211,-6.8552e-006,1.5245,1,0.01,49.5,49.5,-0.99
0.0025491,0.0025491,-7.5407e-006,1.5245,1,0.011,49.5,49.5,-0.989
0.0027771,0.0027771,-8.2262e-006,1.5245,1,0.012,49.5,49.5,-0.988
0.0030051,0.0030051,-8.9117e-006,1.5245,1,0.013,49.5,49.5,-0.987
0.0032331,0.0032331,-9.5972e-006,1.5245,1,0.014,49.5,49.5,-0.986
0.0034611,0.0034611,-1.0283e-005,1.5245,1,0.015,49.5,49.5,-0.985
0.0036891,0.0036891,-1.0968e-005,1.5245,1,0.016,49.5,49.5,-0.984
0.0039172,0.0039172,-1.1654e-005,1.5245,1,0.017,49.5,49.5,-0.983
0.0041451,0.0041451,-1.2339e-005,1.5245,1,0.018,49.5,49.5,-0.982
0.0043731,0.0043731,-1.3025e-005,1.5245,1,0.019,49.5,49.5,-0.981
0.0046011,0.0046011,-1.371e-005,1.5245,1,0.02,49.5,49.5,-0.98
0.0048292,0.0048292,-1.4396e-005,1.5245,1,0.021,49.5,49.5,-0.979
0.0050572,0.0050572,-1.5081e-005,1.5245,1,0.022,49.5,49.5,-0.978
0.0052852,0.0052852,-1.5767e-005,1.5245,1,0.023,49.5,49.5,-0.977
0.0055132,0.0055132,-1.6452e-005,1.5245,1,0.024,49.5,49.5,-0.976
0.0057412,0.0057412,-1.7138e-005,1.5245,1,0.025,49.5,49.5,-0.975
0.0059692,0.0059692,-1.7823e-005,1.5245,1,0.026,49.5,49.5,-0.974
0.0061972,0.0061972,-1.8509e-005,1.5245,1,0.027,49.5,49.5,-0.973
0.0064252,0.0064252,-1.9194e-005,1.5245,1,0.028,49.5,49.5,-0.972
0.0066532,0.0066532,-1.988e-005,1.5245,1,0.029,49.5,49.5,-0.971
0.0068812,0.0068812,-2.0565e-005,1.5245,1,0.03,49.5,49.5,-0.97
0.0071092,0.0071092,-2.1251e-005,1.5245,1,0.031,49.5,49.5,-0.969
0.0073372,0.0073372,-2.1937e-005,1.5245,1,0.032,49.5,49.5,-0.968
0.0075652,0.0075652,-2.2622e-005,1.5245,1,0.033,49.5,49.5,-0.967
0.0077932,0.0077932,-2.3308e-005,1.5245,1,0.034,49.5,49.5,-0.966
0.0080212,0.0080212,-2.3993e-005,1.5245,1,0.035,49.5,49.5,-0.965
0.0082492,0.0082492,-2.4679e-005,1.5245,1,0.036,49.5,49.5,-0.964
0.0084772,0.0084772,-2.5364e-005,1.5245,1,0.037,49.5,49.5,-0.963
0.0087052,0.0087052,-2.605e-005,1.5245,1,0.038,49.5,49.5,-0.962
0.0089332,0.0089332,-2.6735e-005,1.5245,1,0.039,49.5,49.5,-0.961
0.0091612,0.0091612,-2.7421e-005,1.5245,1,0.04,49.5,49.5,-0.96
0.0093892,0.0093892,-2.8106e-005,1.5245,1,0.041,49.5,49.5,-0.959
0.0096172,0.0096172,-2.8792e-005,1.5245,1,0.042,49.5,49.5,-0.958
0.0098452,0.0098452,-2.9477e-005,1.5245,1,0.043,49.5,49.5,-0.957
0.010073,0.010073,-3.0163e-005,1.5245,1,0.044,49.5,49.5,-0.956
0.010301,0.010301,-3.0848e-005,1.5245,1,0.045,49.5,49.5,-0.955
0.010529,0.010529,-3.1534e-005,1.5245,1,0.046,49.5,49.5,-0.954
0.010757,0.010757,-3.2219e-005,1.5245,1,0.047,49.5,49.5,-0.953
0.010985,0.010985,-3.2905e-005,1.5245,1,0.048,49.5,49.5,-0.952
0.011213,0.011213,-3.359e-005,1.5245,1,0.049,49.5,49.5,-0.951
0.011441,0.011441,-3.4276e-005,1.5245,1,0.05,49.5,49.5,-0.95
0.011669,0.011669,-3.4961e-005,1.5245,1,0.051,49.5,49.5,-0.949
0.011897,0.011897,-3.5647e-005,1.5245,1,0.052,49.5,49.5,-0.948
0.012125,0.012125,-3.6332e-005,1.5245,1,0.053,49.5,49.5,-0.947
0.012353,0.012353,-3.7018e-005,1.5245,1,0.054,49.5,49.5,-0.946
0.012581,0.012581,-3.7703e-005,1.5245,1,0.055,49.5,49.5,-0.945
0.012809,0.012809,-3.8389e-005,1.5245,1,0.056,49.5,49.5,-0.944
0.013037,0.013037,-3.9074e-005,1.5245,1,0.057,49.5,49.5,-0.943
0.013265,0.013265,-3.976e-005,1.5245,1,0.058,49.5,49.5,-0.942
0.013493,0.013493,-4.0445e-005,1.5245,1,0.059,49.5,49.5,-0.941
0.013721,0.013721,-4.1131e-005,1.5245,1,0.06,49.5,49.5,-0.94
0.013949,0.013949,-4.1816e-005,1.5245,1,0.061,49.5,49.5,-0.939
0.014177,0.014177,-4.2502e-005,1.5245,1,0.062,49.5,49.5,-0.938
0.014405,0.014405,-4.3188e-005,1.5245,1,0.063,49.5,49.5,-0.937
0.014633,0.014633,-4.3873e-005,1.5245,1,0.064,49.5,49.5,-0.936
0.014861,0.014861,-4.4559e-005,1.5245,1,0.065,49.5,49.5,-0.935
0.015089,0.015089,-4.5244e-005,1.5245,1,0.066,49.5,49.5,-0.934
0.015317,0.015317,-4.593e-005,1.5245,1,0.067,49.5,49.5,-0.933
0.015545,0.015545,-4.6615e-005,1.5245,1,0.068,49.5,49.5,-0.932
0.015773,0.015773,-4.7301e-005,1.5245,1,0.069,49.5,49.5,-0.931
0.016001,0.016001,-4.7986e-005,1.5245,1,0.07,49.5,49.5,-0.93
0.016229,0.016229,-4.8672e-005,1.5245,1,0.071,49.5,49.5,-0.929
0.016457,0.016457,-4.9357e-005,1.5245,1,0.072,49.5,49.5,-0.928
0.016685,0.016685,-5.0043e-005,1.5245,1,0.073,49.5,49.5,-0.927
0.016913,0.016913,-5.0728e-005,1.5245,1,0.074,49.5,49.5,-0.926
0.017141,0.017141,-5.1414e-005,1.5245,1,0.075,49.5,49.5,-0.925
0.017369,0.017369,-5.2099e-005,1.5245,1,0.076,49.5,49.5,-0.924
0.017597,0.017597,-5.2785e-005,1.5245,1,0.077,49.5,49.5,-0.923
0.017825,0.017825,-5.347e-005,1.5245,1,0.078,49.5,49.5,-0.922
0.018053,0.018053,-5.4156e-005,1.5245,1,0.079,49.5,49.5,-0.921
0.018281,0.018281,-5.4841e-005,1.5245,1,0.08,49.5,49.5,-0.92
0.018509,0.018509,-5.5527e-005,1.5245,1,0.081,49.5,49.5,-0.919
0.018737,0.018737,-5.6212e-005,1.5245,1,0.082,49.5,49.5,-0.918
0.018965,0.018965,-5.6898e-005,1.5245,1,0.083,49.5,49.5,-0.917
0.019193,0.019193,-5.7583e-005,1.5245,1,0.084,49.5,49.5,-0.916
0.019421,0.019421,-5.8269e-005,1.5245,1,0.085,49.5,49.5,-0.915
0.019649,0.019649,-5.8954e-005,1.5245,1,0.086,49.5,49.5,-0.914
0.019877,0.019877,-5.964e-005,1.5245,1,0.087,49.5,49.5,-0.913
0.020105,0.020105,-6.0325e-005,1.5245,1,0.088,49.5,49.5,-0.912
0.020333,0.020333,-6.1011e-005,1.5245,1,0.089,49.5,49.5,-0.911
0.020561,0.020561,-6.1696e-005,1.5245,1,0.09,49.5,49.5,-0.91
0.020789,0.020789,-6.2382e-005,1.5245,1,0.091,49.5,49.5,-0.909
0.021017,0.021017,-6.3067e-005,1.5245,1,0.092,49.5,49.5,-0.908
0.021245,0.021245,-6.3753e-005,1.5245,1,0.093,49.5,49.5,-0.907
0.021473,0.021473,-6.4438e-005,1.5245,1,0.094,49.5,49.5,-0.906
0.021701,0.021701,-6.5124e-005,1.5245,1,0.095,49.5,49.5,-0.905
0.021929,0.021929,-6.581e-005,1.5245,1,0.096,49.5,49.5,-0.904
0.022157,0.022157,-6.6495e-005,1.5245,1,0.097,49.5,49.5,-0.903
0.022385,0.022385,-6.7181e-005,1.5245,1,0.098,49.5,49.5,-0.902
0.022613,0.022613,-6.7866e-005,1.5245,1,0.099,49.5,49.5,-0.901
0.022841,0.022841,-6.8552e-005,1.5245,1,0.1,49.5,49.5,-0.9
0.023069,0.023069,-6.9237e-005,1.5245,1,0.101,49.5,49.5,-0.899
0.023297,0.023297,-6.9923e-005,1.5245,1,0.102,49.5,49.5,-0.898
0.023525,0.023525,-7.0608e-005,1.5245,1,0.103,49.5,49.5,-0.897
0.023753,0.023753,-7.1294e-005,1.5245,1,0.104,49.5,49.5,-0.896
0.023981,0.023981,-7.1979e-005,1.5245,1,0.105,49.5,49.5,-0.895
0.024209,0.024209,-7.2665e-005,1.5245,1,0.106,49.5,49.5,-0.894
0.024437,0.024437,-7.335e-005,1.5245,1,0.107,49.5,49.5,-0.893
0.024665,0.024665,-7.4036e-005,1.5245,1,0.108,49.5,49.5,-0.892
0.024893,0.024893,-7.4721e-005,1.5245,1,0.109,49.5,49.5,-0.891
0.025121,0.025121,-7.5407e-005,1.5245,1,0.11,49.5,49.5,-0.89
0.025349,0.025349,-7.6092e-005,1.5245,1,0.111,49.5,49.5,-0.889
0.025577,0.025577,-7.6778e-005,1.5245,1,0.112,49.5,49.5,-0.888
0.025805,0.025805,-7.7463e-005,1.5245,1,0.113,49.5,49.5,-0.887
0.026033,0.026033,-7.8149e-005,1.5245,1,0.114,49.5,49.5,-0.886
0.026261,0.026261,-7.8834e-005,1.5245,1,0.115,49.5,49.5,-0.885
0.026489,0.026489,-7.952e-005,1.5245,1,0.116,49.5,49.5,-0.884
0.026717,0.026717,-8.0205e-005,1.5245,1,0.117,49.5,49.5,-0.883
0.026945,0.026945,-8.0891e-005,1.5245,1,0.118,49.5,49.5,-0.882
0.027173,0.027173,-8.1576e-005,1.5245,1,0.119,49.5,49.5,-0.881
0.027401,0.027401,-8.2262e-005,1.5245,1,0.12,49.5,49.5,-0.88
0.027629,0.027629,-8.2947e-005,1.5245,1,0.121,49.5,49.5,-0.879
0.027857,0.027857,-8.3633e-005,1.5245,1,0.122,49.5,49.5,-0.878
0.028085,0.028085,-8.4318e-005,1.5245,1,0.123,49.5,49.5,-0.877
0.028313,0.028313,-8.5004e-005,1.5245,1,0.124,49.5,49.5,-0.876
0.028541,0.028541,-8.5689e-005,1.5245,1,0.125,49.5,49.5,-0.875
0.028769,0.028769,-8.6375e-005,1.5245,1,0.126,49.5,49.5,-0.874
0.028997,0.028997,-8.7061e-005,1.5245,1,0.127,49.5,49.5,-0.873
0.029225,0.029225,-8.7746e-005,1.5245,1,0.128,49.5,49.5,-0.872
0.029453,0.029453,-8.8432e-005,1.5245,1,0.129,49.5,49.5,-0.871
0.029681,0.029681,-8.9117e-005,1.5245,1,0.13,49.5,49.5,-0.87
0.029909,0.029909,-8.9803e-005,1.5245,1,0.131,49.5,49.5,-0.869
0.030137,0.030137,-9.0488e-005,1.5245,1,0.132,49.5,49.5,-0.868
0.030365,0.030365,-9.1174e-005,1.5245,1,0.133,49.5,49.5,-0.867
0.030593,0.030593,-9.1859e-005,1.5245,1,0.134,49.5,49.5,-0.866
0.030821,0.030821,-9.2545e-005,1.5245,1,0.135,49.5,49.5,-0.865
0.031049,0.031049,-9.323e-005,1.5245,1,0.136,49.5,49.5,-0.864
0.031277,0.031277,-9.3916e-005,1.5245,1,0.137,49.5,49.5,-0.863
0.031505,0.031505,-9.4601e-005,1.5245,1,0.138,49.5,49.5,-0.862
0.031733,0.031733,-9.5287e-005,1.5245,1,0.139,49.5,49.5,-0.861
0.031961,0.031961,-9.5972e-005,1.5245,1,0.14,49.5,49.5,-0.86
0.032189,0.032189,-9.6658e-005,1.5245,1,0.141,49.5,49.5,-0.859
0.032417,0.032417,-9.7343e-005,1.5245,1,0.142,49.5,49.5,-0.858
0.032645,0.032645,-9.8029e-005,1.5245,1,0.143,49.5,49.5,-0.857
0.032873,0.032873,-9.8714e-005,1.5245,1,0.144,49.5,49.5,-0.856
0.033101,0.033101,-9.94e-005,1.5245,1,0.145,49.5,49.5,-0.855
0.033329,0.033329,-0.00010009,1.5245,1,0.146,49.5,49.5,-0.854
0.033557,0.033557,-0.00010077,1.5245,1,0.147,49.5,49.5,-0.853
0.033785,0.033785,-0.00010146,1.5245,1,0.148,49.5,49.5,-0.852
0.034013,0.034013,-0.00010214,1.5245,1,0.149,49.5,49.5,-0.851
0.034241,0.034241,-0.00010283,1.5245,1,0.15,49.5,49.5,-0.85
0.034469,0.034469,-0.00010351,1.5245,1,0.151,49.5,49.5,-0.849
0.034697,0.034697,-0.0001042,1.5245,1,0.152,49.5,49.5,-0.848
0.034925,0.034925,-0.00010488,1.5245,1,0.153,49.5,49.5,-0.847
0.035153,0.035153,-0.00010557,1.5245,1,0.154,49.5,49.5,-0.846
0.035381,0.035381,-0.00010625,1.5245,1,0.155,49.5,49.5,-0.845
0.035609,0.035609,-0.00010694,1.5245,1,0.156,49.5,49.5,-0.844
0.035837,0.035837,-0.00010763,1.5245,1,0.157,49.5,49.5,-0.843
0.036065,0.036065,-0.00010831,1.5245,1,0.158,49.5,49.5,-0.842
0.036293,0.036293,-0.000109,1.5245,1,0.159,49.5,49.5,-0.841
0.036521,0.036521,-0.00010968,1.5245,1,0.16,49.5,49.5,-0.84
0.036749,0.036749,-0.00011037,1.5245,1,0.161,49.5,49.5,-0.839
