"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00029456,-0.00029456,9.347e-021,1.5231,1,0,49.5,49.5,-1
-7.9939e-005,-7.9939e-005,-2.1047e-007,1.5231,1,0.00099999,49.5,49.5,-0.999
0.00013468,0.00013468,-4.2095e-007,1.5231,1,0.002,49.5,49.5,-0.998
0.00034932,0.00034932,-6.3143e-007,1.5231,1,0.003,49.5,49.5,-0.997
0.00056394,0.00056394,-8.4191e-007,1.5231,1,0.004,49.5,49.5,-0.996
0.00077856,0.00077856,-1.0524e-006,1.5231,1,0.005,49.5,49.5,-0.995
0.00099318,0.00099318,-1.2629e-006,1.5231,1,0.006,49.5,49.5,-0.994
0.0012078,0.0012078,-1.4733e-006,1.5231,1,0.007,49.5,49.5,-0.993
0.0014224,0.0014224,-1.6838e-006,1.5231,1,0.008,49.5,49.5,-0.992
0.0016371,0.0016371,-1.8943e-006,1.5231,1,0.009,49.5,49.5,-0.991
0.0018517,0.0018517,-2.1048e-006,1.5231,1,0.01,49.5,49.5,-0.99
0.0020663,0.0020663,-2.3152e-006,1.5231,1,0.011,49.5,49.5,-0.989
0.0022809,0.0022809,-2.5257e-006,1.5231,1,0.012,49.5,49.5,-0.988
0.0024956,0.0024956,-2.7362e-006,1.5231,1,0.013,49.5,49.5,-0.987
0.0027102,0.0027102,-2.9467e-006,1.5231,1,0.014,49.5,49.5,-0.986
0.0029248,0.0029248,-3.1571e-006,1.5231,1,0.015,49.5,49.5,-0.985
0.0031394,0.0031394,-3.3676e-006,1.5231,1,0.016,49.5,49.5,-0.984
0.0033541,0.0033541,-3.5781e-006,1.5231,1,0.017,49.5,49.5,-0.983
0.0035687,0.0035687,-3.7886e-006,1.5231,1,0.018,49.5,49.5,-0.982
0.0037833,0.0037833,-3.9991e-006,1.5231,1,0.019,49.5,49.5,-0.981
0.0039979,0.0039979,-4.2095e-006,1.5231,1,0.02,49.5,49.5,-0.98
0.0042126,0.0042126,-4.42e-006,1.5231,1,0.021,49.5,49.5,-0.979
0.0044272,0.0044272,-4.6305e-006,1.5231,1,0.022,49.5,49.5,-0.978
0.0046418,0.0046418,-4.841e-006,1.5231,1,0.023,49.5,49.5,-0.977
0.0048564,0.0048564,-5.0514e-006,1.5231,1,0.024,49.5,49.5,-0.976
0.0050711,0.0050711,-5.2619e-006,1.5231,1,0.025,49.5,49.5,-0.975
0.0052857,0.0052857,-5.4724e-006,1.5231,1,0.026,49.5,49.5,-0.974
0.0055003,0.0055003,-5.6829e-006,1.5231,1,0.027,49.5,49.5,-0.973
0.0057149,0.0057149,-5.8933e-006,1.5231,1,0.028,49.5,49.5,-0.972
0.0059296,0.0059296,-6.1038e-006,1.5231,1,0.029,49.5,49.5,-0.971
0.0061442,0.0061442,-6.3143e-006,1.5231,1,0.03,49.5,49.5,-0.97
0.0063588,0.0063588,-6.5248e-006,1.5231,1,0.031,49.5,49.5,-0.969
0.0065734,0.0065734,-6.7353e-006,1.5231,1,0.032,49.5,49.5,-0.968
0.0067881,0.0067881,-6.9457e-006,1.5231,1,0.033,49.5,49.5,-0.967
0.0070027,0.0070027,-7.1562e-006,1.5231,1,0.034,49.5,49.5,-0.966
0.0072173,0.0072173,-7.3667e-006,1.5231,1,0.035,49.5,49.5,-0.965
0.0074319,0.0074319,-7.5772e-006,1.5231,1,0.036,49.5,49.5,-0.964
0.0076466,0.0076466,-7.7876e-006,1.5231,1,0.037,49.5,49.5,-0.963
0.0078612,0.0078612,-7.9981e-006,1.5231,1,0.038,49.5,49.5,-0.962
0.0080758,0.0080758,-8.2086e-006,1.5231,1,0.039,49.5,49.5,-0.961
0.0082904,0.0082904,-8.4191e-006,1.5231,1,0.04,49.5,49.5,-0.96
0.0085051,0.0085051,-8.6296e-006,1.5231,1,0.041,49.5,49.5,-0.959
0.0087197,0.0087197,-8.84e-006,1.5231,1,0.042,49.5,49.5,-0.958
0.0089343,0.0089343,-9.0505e-006,1.5231,1,0.043,49.5,49.5,-0.957
0.0091489,0.0091489,-9.261e-006,1.5231,1,0.044,49.5,49.5,-0.956
0.0093636,0.0093636,-9.4715e-006,1.5231,1,0.045,49.5,49.5,-0.955
0.0095782,0.0095782,-9.6819e-006,1.5231,1,0.046,49.5,49.5,-0.954
0.0097928,0.0097928,-9.8924e-006,1.5231,1,0.047,49.5,49.5,-0.953
0.010007,0.010007,-1.0103e-005,1.5231,1,0.048,49.5,49.5,-0.952
0.010222,0.010222,-1.0313e-005,1.5231,1,0.049,49.5,49.5,-0.951
0.010437,0.010437,-1.0524e-005,1.5231,1,0.05,49.5,49.5,-0.95
0.010651,0.010651,-1.0734e-005,1.5231,1,0.051,49.5,49.5,-0.949
0.010866,0.010866,-1.0945e-005,1.5231,1,0.052,49.5,49.5,-0.948
0.011081,0.011081,-1.1155e-005,1.5231,1,0.053,49.5,49.5,-0.947
0.011295,0.011295,-1.1366e-005,1.5231,1,0.054,49.5,49.5,-0.946
0.01151,0.01151,-1.1576e-005,1.5231,1,0.055,49.5,49.5,-0.945
0.011724,0.011724,-1.1787e-005,1.5231,1,0.056,49.5,49.5,-0.944
0.011939,0.011939,-1.1997e-005,1.5231,1,0.057,49.5,49.5,-0.943
0.012154,0.012154,-1.2208e-005,1.5231,1,0.058,49.5,49.5,-0.942
0.012368,0.012368,-1.2418e-005,1.5231,1,0.059,49.5,49.5,-0.941
0.012583,0.012583,-1.2629e-005,1.5231,1,0.06,49.5,49.5,-0.94
0.012798,0.012798,-1.2839e-005,1.5231,1,0.061,49.5,49.5,-0.939
0.013012,0.013012,-1.305e-005,1.5231,1,0.062,49.5,49.5,-0.938
0.013227,0.013227,-1.326e-005,1.5231,1,0.063,49.5,49.5,-0.937
0.013441,0.013441,-1.3471e-005,1.5231,1,0.064,49.5,49.5,-0.936
0.013656,0.013656,-1.3681e-005,1.5231,1,0.065,49.5,49.5,-0.935
0.013871,0.013871,-1.3891e-005,1.5231,1,0.066,49.5,49.5,-0.934
0.014085,0.014085,-1.4102e-005,1.5231,1,0.067,49.5,49.5,-0.933
0.0143,0.0143,-1.4312e-005,1.5231,1,0.068,49.5,49.5,-0.932
0.014515,0.014515,-1.4523e-005,1.5231,1,0.069,49.5,49.5,-0.931
0.014729,0.014729,-1.4733e-005,1.5231,1,0.07,49.5,49.5,-0.93
0.014944,0.014944,-1.4944e-005,1.5231,1,0.071,49.5,49.5,-0.929
0.015158,0.015158,-1.5154e-005,1.5231,1,0.072,49.5,49.5,-0.928
0.015373,0.015373,-1.5365e-005,1.5231,1,0.073,49.5,49.5,-0.927
0.015588,0.015588,-1.5575e-005,1.5231,1,0.074,49.5,49.5,-0.926
0.015802,0.015802,-1.5786e-005,1.5231,1,0.075,49.5,49.5,-0.925
0.016017,0.016017,-1.5996e-005,1.5231,1,0.076,49.5,49.5,-0.924
0.016232,0.016232,-1.6207e-005,1.5231,1,0.077,49.5,49.5,-0.923
0.016446,0.016446,-1.6417e-005,1.5231,1,0.078,49.5,49.5,-0.922
0.016661,0.016661,-1.6628e-005,1.5231,1,0.079,49.5,49.5,-0.921
0.016875,0.016875,-1.6838e-005,1.5231,1,0.08,49.5,49.5,-0.92
0.01709,0.01709,-1.7049e-005,1.5231,1,0.081,49.5,49.5,-0.919
0.017305,0.017305,-1.7259e-005,1.5231,1,0.082,49.5,49.5,-0.918
0.017519,0.017519,-1.747e-005,1.5231,1,0.083,49.5,49.5,-0.917
0.017734,0.017734,-1.768e-005,1.5231,1,0.084,49.5,49.5,-0.916
0.017949,0.017949,-1.7891e-005,1.5231,1,0.085,49.5,49.5,-0.915
0.018163,0.018163,-1.8101e-005,1.5231,1,0.086,49.5,49.5,-0.914
0.018378,0.018378,-1.8311e-005,1.5231,1,0.087,49.5,49.5,-0.913
0.018592,0.018592,-1.8522e-005,1.5231,1,0.088,49.5,49.5,-0.912
0.018807,0.018807,-1.8732e-005,1.5231,1,0.089,49.5,49.5,-0.911
0.019022,0.019022,-1.8943e-005,1.5231,1,0.09,49.5,49.5,-0.91
0.019236,0.019236,-1.9153e-005,1.5231,1,0.091,49.5,49.5,-0.909
0.019451,0.019451,-1.9364e-005,1.5231,1,0.092,49.5,49.5,-0.908
0.019666,0.019666,-1.9574e-005,1.5231,1,0.093,49.5,49.5,-0.907
0.01988,0.01988,-1.9785e-005,1.5231,1,0.094,49.5,49.5,-0.906
0.020095,0.020095,-1.9995e-005,1.5231,1,0.095,49.5,49.5,-0.905
0.020309,0.020309,-2.0206e-005,1.5231,1,0.096,49.5,49.5,-0.904
0.020524,0.020524,-2.0416e-005,1.5231,1,0.097,49.5,49.5,-0.903
0.020739,0.020739,-2.0627e-005,1.5231,1,0.098,49.5,49.5,-0.902
0.020953,0.020953,-2.0837e-005,1.5231,1,0.099,49.5,49.5,-0.901
0.021168,0.021168,-2.1048e-005,1.5231,1,0.1,49.5,49.5,-0.9
0.021383,0.021383,-2.1258e-005,1.5231,1,0.101,49.5,49.5,-0.899
0.021597,0.021597,-2.1469e-005,1.5231,1,0.102,49.5,49.5,-0.898
0.021812,0.021812,-2.1679e-005,1.5231,1,0.103,49.5,49.5,-0.897
0.022026,0.022026,-2.189e-005,1.5231,1,0.104,49.5,49.5,-0.896
0.022241,0.022241,-2.21e-005,1.5231,1,0.105,49.5,49.5,-0.895
0.022456,0.022456,-2.2311e-005,1.5231,1,0.106,49.5,49.5,-0.894
0.02267,0.02267,-2.2521e-005,1.5231,1,0.107,49.5,49.5,-0.893
0.022885,0.022885,-2.2731e-005,1.5231,1,0.108,49.5,49.5,-0.892
0.0231,0.0231,-2.2942e-005,1.5231,1,0.109,49.5,49.5,-0.891
0.023314,0.023314,-2.3152e-005,1.5231,1,0.11,49.5,49.5,-0.89
0.023529,0.023529,-2.3363e-005,1.5231,1,0.111,49.5,49.5,-0.889
0.023743,0.023743,-2.3573e-005,1.5231,1,0.112,49.5,49.5,-0.888
0.023958,0.023958,-2.3784e-005,1.5231,1,0.113,49.5,49.5,-0.887
0.024173,0.024173,-2.3994e-005,1.5231,1,0.114,49.5,49.5,-0.886
0.024387,0.024387,-2.4205e-005,1.5231,1,0.115,49.5,49.5,-0.885
0.024602,0.024602,-2.4415e-005,1.5231,1,0.116,49.5,49.5,-0.884
0.024817,0.024817,-2.4626e-005,1.5231,1,0.117,49.5,49.5,-0.883
0.025031,0.025031,-2.4836e-005,1.5231,1,0.118,49.5,49.5,-0.882
0.025246,0.025246,-2.5047e-005,1.5231,1,0.119,49.5,49.5,-0.881
0.02546,0.02546,-2.5257e-005,1.5231,1,0.12,49.5,49.5,-0.88
0.025675,0.025675,-2.5468e-005,1.5231,1,0.121,49.5,49.5,-0.879
0.02589,0.02589,-2.5678e-005,1.5231,1,0.122,49.5,49.5,-0.878
0.026104,0.026104,-2.5889e-005,1.5231,1,0.123,49.5,49.5,-0.877
0.026319,0.026319,-2.6099e-005,1.5231,1,0.124,49.5,49.5,-0.876
0.026534,0.026534,-2.631e-005,1.5231,1,0.125,49.5,49.5,-0.875
0.026748,0.026748,-2.652e-005,1.5231,1,0.126,49.5,49.5,-0.874
0.026963,0.026963,-2.6731e-005,1.5231,1,0.127,49.5,49.5,-0.873
0.027177,0.027177,-2.6941e-005,1.5231,1,0.128,49.5,49.5,-0.872
0.027392,0.027392,-2.7152e-005,1.5231,1,0.129,49.5,49.5,-0.871
0.027607,0.027607,-2.7362e-005,1.5231,1,0.13,49.5,49.5,-0.87
0.027821,0.027821,-2.7572e-005,1.5231,1,0.131,49.5,49.5,-0.869
0.028036,0.028036,-2.7783e-005,1.5231,1,0.132,49.5,49.5,-0.868
0.028251,0.028251,-2.7993e-005,1.5231,1,0.133,49.5,49.5,-0.867
0.028465,0.028465,-2.8204e-005,1.5231,1,0.134,49.5,49.5,-0.866
0.02868,0.02868,-2.8414e-005,1.5231,1,0.135,49.5,49.5,-0.865
0.028894,0.028894,-2.8625e-005,1.5231,1,0.136,49.5,49.5,-0.864
0.029109,0.029109,-2.8835e-005,1.5231,1,0.137,49.5,49.5,-0.863
0.029324,0.029324,-2.9046e-005,1.5231,1,0.138,49.5,49.5,-0.862
0.029538,0.029538,-2.9256e-005,1.5231,1,0.139,49.5,49.5,-0.861
0.029753,0.029753,-2.9467e-005,1.5231,1,0.14,49.5,49.5,-0.86
0.029968,0.029968,-2.9677e-005,1.5231,1,0.141,49.5,49.5,-0.859
0.030182,0.030182,-2.9888e-005,1.5231,1,0.142,49.5,49.5,-0.858
0.030397,0.030397,-3.0098e-005,1.5231,1,0.143,49.5,49.5,-0.857
0.030611,0.030611,-3.0309e-005,1.5231,1,0.144,49.5,49.5,-0.856
0.030826,0.030826,-3.0519e-005,1.5231,1,0.145,49.5,49.5,-0.855
0.031041,0.031041,-3.073e-005,1.5231,1,0.146,49.5,49.5,-0.854
0.031255,0.031255,-3.094e-005,1.5231,1,0.147,49.5,49.5,-0.853
0.03147,0.03147,-3.1151e-005,1.5231,1,0.148,49.5,49.5,-0.852
0.031685,0.031685,-3.1361e-005,1.5231,1,0.149,49.5,49.5,-0.851
0.031899,0.031899,-3.1572e-005,1.5231,1,0.15,49.5,49.5,-0.85
0.032114,0.032114,-3.1782e-005,1.5231,1,0.151,49.5,49.5,-0.849
0.032328,0.032328,-3.1992e-005,1.5231,1,0.152,49.5,49.5,-0.848
0.032543,0.032543,-3.2203e-005,1.5231,1,0.153,49.5,49.5,-0.847
0.032758,0.032758,-3.2413e-005,1.5231,1,0.154,49.5,49.5,-0.846
0.032972,0.032972,-3.2624e-005,1.5231,1,0.155,49.5,49.5,-0.845
0.033187,0.033187,-3.2834e-005,1.5231,1,0.156,49.5,49.5,-0.844
0.033402,0.033402,-3.3045e-005,1.5231,1,0.157,49.5,49.5,-0.843
0.033616,0.033616,-3.3255e-005,1.5231,1,0.158,49.5,49.5,-0.842
0.033831,0.033831,-3.3466e-005,1.5231,1,0.159,49.5,49.5,-0.841
0.034045,0.034045,-3.3676e-005,1.5231,1,0.16,49.5,49.5,-0.84
0.03426,0.03426,-3.3887e-005,1.5231,1,0.161,49.5,49.5,-0.839
0.034475,0.034475,-3.4097e-005,1.5231,1,0.162,49.5,49.5,-0.838
0.034689,0.034689,-3.4308e-005,1.5231,1,0.163,49.5,49.5,-0.837
0.034904,0.034904,-3.4518e-005,1.5231,1,0.164,49.5,49.5,-0.836
0.035119,0.035119,-3.4729e-005,1.5231,1,0.165,49.5,49.5,-0.835
0.035333,0.035333,-3.4939e-005,1.5231,1,0.166,49.5,49.5,-0.834
0.035548,0.035548,-3.515e-005,1.5231,1,0.167,49.5,49.5,-0.833
0.035762,0.035762,-3.536e-005,1.5231,1,0.168,49.5,49.5,-0.832
0.035977,0.035977,-3.5571e-005,1.5231,1,0.169,49.5,49.5,-0.831
0.036192,0.036192,-3.5781e-005,1.5231,1,0.17,49.5,49.5,-0.83
0.036406,0.036406,-3.5992e-005,1.5231,1,0.171,49.5,49.5,-0.829
0.036621,0.036621,-3.6202e-005,1.5231,1,0.172,49.5,49.5,-0.828
0.036836,0.036836,-3.6412e-005,1.5231,1,0.173,49.5,49.5,-0.827
0.03705,0.03705,-3.6623e-005,1.5231,1,0.174,49.5,49.5,-0.826
0.037265,0.037265,-3.6833e-005,1.5231,1,0.175,49.5,49.5,-0.825
0.037479,0.037479,-3.7044e-005,1.5231,1,0.176,49.5,49.5,-0.824
0.037694,0.037694,-3.7254e-005,1.5231,1,0.177,49.5,49.5,-0.823
0.037909,0.037909,-3.7465e-005,1.5231,1,0.178,49.5,49.5,-0.822
0.038123,0.038123,-3.7675e-005,1.5231,1,0.179,49.5,49.5,-0.821
0.038338,0.038338,-3.7886e-005,1.5231,1,0.18,49.5,49.5,-0.82
0.038553,0.038553,-3.8096e-005,1.5231,1,0.181,49.5,49.5,-0.819
0.038767,0.038767,-3.8307e-005,1.5231,1,0.182,49.5,49.5,-0.818
0.038982,0.038982,-3.8517e-005,1.5231,1,0.183,49.5,49.5,-0.817
