"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00028596,-0.00028596,1.0241e-020,1.5232,1,0,49.5,49.5,-1
-7.0531e-005,-7.0531e-005,-2.3061e-007,1.5232,1,0.00099999,49.5,49.5,-0.999
0.0001449,0.0001449,-4.6122e-007,1.5232,1,0.002,49.5,49.5,-0.998
0.00036034,0.00036034,-6.9185e-007,1.5232,1,0.003,49.5,49.5,-0.997
0.00057577,0.00057577,-9.2246e-007,1.5232,1,0.004,49.5,49.5,-0.996
0.0007912,0.0007912,-1.1531e-006,1.5232,1,0.005,49.5,49.5,-0.995
0.0010066,0.0010066,-1.3837e-006,1.5232,1,0.006,49.5,49.5,-0.994
0.0012221,0.0012221,-1.6143e-006,1.5232,1,0.007,49.5,49.5,-0.993
0.0014375,0.0014375,-1.8449e-006,1.5232,1,0.008,49.5,49.5,-0.992
0.0016529,0.0016529,-2.0755e-006,1.5232,1,0.009,49.5,49.5,-0.991
0.0018684,0.0018684,-2.3061e-006,1.5232,1,0.01,49.5,49.5,-0.99
0.0020838,0.0020838,-2.5368e-006,1.5232,1,0.011,49.5,49.5,-0.989
0.0022992,0.0022992,-2.7674e-006,1.5232,1,0.012,49.5,49.5,-0.988
0.0025147,0.0025147,-2.998e-006,1.5232,1,0.013,49.5,49.5,-0.987
0.0027301,0.0027301,-3.2286e-006,1.5232,1,0.014,49.5,49.5,-0.986
0.0029455,0.0029455,-3.4592e-006,1.5232,1,0.015,49.5,49.5,-0.985
0.003161,0.003161,-3.6898e-006,1.5232,1,0.016,49.5,49.5,-0.984
0.0033764,0.0033764,-3.9204e-006,1.5232,1,0.017,49.5,49.5,-0.983
0.0035918,0.0035918,-4.1511e-006,1.5232,1,0.018,49.5,49.5,-0.982
0.0038073,0.0038073,-4.3817e-006,1.5232,1,0.019,49.5,49.5,-0.981
0.0040227,0.0040227,-4.6123e-006,1.5232,1,0.02,49.5,49.5,-0.98
0.0042381,0.0042381,-4.8429e-006,1.5232,1,0.021,49.5,49.5,-0.979
0.0044536,0.0044536,-5.0735e-006,1.5232,1,0.022,49.5,49.5,-0.978
0.004669,0.004669,-5.3041e-006,1.5232,1,0.023,49.5,49.5,-0.977
0.0048844,0.0048844,-5.5347e-006,1.5232,1,0.024,49.5,49.5,-0.976
0.0050998,0.0050998,-5.7654e-006,1.5232,1,0.025,49.5,49.5,-0.975
0.0053153,0.0053153,-5.996e-006,1.5232,1,0.026,49.5,49.5,-0.974
0.0055307,0.0055307,-6.2266e-006,1.5232,1,0.027,49.5,49.5,-0.973
0.0057462,0.0057462,-6.4572e-006,1.5232,1,0.028,49.5,49.5,-0.972
0.0059616,0.0059616,-6.6878e-006,1.5232,1,0.029,49.5,49.5,-0.971
0.006177,0.006177,-6.9184e-006,1.5232,1,0.03,49.5,49.5,-0.97
0.0063925,0.0063925,-7.149e-006,1.5232,1,0.031,49.5,49.5,-0.969
0.0066079,0.0066079,-7.3797e-006,1.5232,1,0.032,49.5,49.5,-0.968
0.0068233,0.0068233,-7.6103e-006,1.5232,1,0.033,49.5,49.5,-0.967
0.0070387,0.0070387,-7.8409e-006,1.5232,1,0.034,49.5,49.5,-0.966
0.0072542,0.0072542,-8.0715e-006,1.5232,1,0.035,49.5,49.5,-0.965
0.0074696,0.0074696,-8.3021e-006,1.5232,1,0.036,49.5,49.5,-0.964
0.007685,0.007685,-8.5327e-006,1.5232,1,0.037,49.5,49.5,-0.963
0.0079005,0.0079005,-8.7633e-006,1.5232,1,0.038,49.5,49.5,-0.962
0.0081159,0.0081159,-8.994e-006,1.5232,1,0.039,49.5,49.5,-0.961
0.0083313,0.0083313,-9.2246e-006,1.5232,1,0.04,49.5,49.5,-0.96
0.0085468,0.0085468,-9.4552e-006,1.5232,1,0.041,49.5,49.5,-0.959
0.0087622,0.0087622,-9.6858e-006,1.5232,1,0.042,49.5,49.5,-0.958
0.0089776,0.0089776,-9.9164e-006,1.5232,1,0.043,49.5,49.5,-0.957
0.0091931,0.0091931,-1.0147e-005,1.5232,1,0.044,49.5,49.5,-0.956
0.0094085,0.0094085,-1.0378e-005,1.5232,1,0.045,49.5,49.5,-0.955
0.0096239,0.0096239,-1.0608e-005,1.5232,1,0.046,49.5,49.5,-0.954
0.0098394,0.0098394,-1.0839e-005,1.5232,1,0.047,49.5,49.5,-0.953
0.010055,0.010055,-1.1069e-005,1.5232,1,0.048,49.5,49.5,-0.952
0.01027,0.01027,-1.13e-005,1.5232,1,0.049,49.5,49.5,-0.951
0.010486,0.010486,-1.1531e-005,1.5232,1,0.05,49.5,49.5,-0.95
0.010701,0.010701,-1.1761e-005,1.5232,1,0.051,49.5,49.5,-0.949
0.010917,0.010917,-1.1992e-005,1.5232,1,0.052,49.5,49.5,-0.948
