"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-6.7896e-005,-6.7896e-005,2.5264e-020,1.5242,1,0,49.5,49.5,-1
0.00015795,0.00015795,-5.6889e-007,1.5242,1,0.00099999,49.5,49.5,-0.999
0.0003838,0.0003838,-1.1378e-006,1.5242,1,0.002,49.5,49.5,-0.998
0.00060966,0.00060966,-1.7067e-006,1.5242,1,0.003,49.5,49.5,-0.997
0.00083551,0.00083551,-2.2756e-006,1.5242,1,0.004,49.5,49.5,-0.996
0.0010614,0.0010614,-2.8445e-006,1.5242,1,0.005,49.5,49.5,-0.995
0.0012872,0.0012872,-3.4134e-006,1.5242,1,0.006,49.5,49.5,-0.994
0.0015131,0.0015131,-3.9823e-006,1.5242,1,0.007,49.5,49.5,-0.993
0.0017389,0.0017389,-4.5512e-006,1.5242,1,0.008,49.5,49.5,-0.992
0.0019648,0.0019648,-5.1201e-006,1.5242,1,0.009,49.5,49.5,-0.991
0.0021906,0.0021906,-5.689e-006,1.5242,1,0.01,49.5,49.5,-0.99
0.0024164,0.0024164,-6.2579e-006,1.5242,1,0.011,49.5,49.5,-0.989
0.0026423,0.0026423,-6.8268e-006,1.5242,1,0.012,49.5,49.5,-0.988
0.0028682,0.0028682,-7.3957e-006,1.5242,1,0.013,49.5,49.5,-0.987
0.003094,0.003094,-7.9646e-006,1.5242,1,0.014,49.5,49.5,-0.986
0.0033199,0.0033199,-8.5335e-006,1.5242,1,0.015,49.5,49.5,-0.985
0.0035457,0.0035457,-9.1023e-006,1.5242,1,0.016,49.5,49.5,-0.984
0.0037716,0.0037716,-9.6713e-006,1.5242,1,0.017,49.5,49.5,-0.983
0.0039974,0.0039974,-1.024e-005,1.5242,1,0.018,49.5,49.5,-0.982
0.0042233,0.0042233,-1.0809e-005,1.5242,1,0.019,49.5,49.5,-0.981
0.0044491,0.0044491,-1.1378e-005,1.5242,1,0.02,49.5,49.5,-0.98
0.004675,0.004675,-1.1947e-005,1.5242,1,0.021,49.5,49.5,-0.979
0.0049008,0.0049008,-1.2516e-005,1.5242,1,0.022,49.5,49.5,-0.978
0.0051267,0.0051267,-1.3085e-005,1.5242,1,0.023,49.5,49.5,-0.977
0.0053525,0.0053525,-1.3654e-005,1.5242,1,0.024,49.5,49.5,-0.976
0.0055783,0.0055783,-1.4222e-005,1.5242,1,0.025,49.5,49.5,-0.975
0.0058042,0.0058042,-1.4791e-005,1.5242,1,0.026,49.5,49.5,-0.974
0.0060301,0.0060301,-1.536e-005,1.5242,1,0.027,49.5,49.5,-0.973
0.0062559,0.0062559,-1.5929e-005,1.5242,1,0.028,49.5,49.5,-0.972
0.0064817,0.0064817,-1.6498e-005,1.5242,1,0.029,49.5,49.5,-0.971
0.0067076,0.0067076,-1.7067e-005,1.5242,1,0.03,49.5,49.5,-0.97
0.0069335,0.0069335,-1.7636e-005,1.5242,1,0.031,49.5,49.5,-0.969
0.0071593,0.0071593,-1.8205e-005,1.5242,1,0.032,49.5,49.5,-0.968
0.0073852,0.0073852,-1.8774e-005,1.5242,1,0.033,49.5,49.5,-0.967
0.007611,0.007611,-1.9342e-005,1.5242,1,0.034,49.5,49.5,-0.966
