"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00018023,-0.00018023,-4.2892e-020,1.5163,1,0,49.5,49.5,-1
-4.8456e-005,-4.8456e-005,9.6584e-007,1.5163,1,0.00099999,49.5,49.5,-0.999
8.3321e-005,8.3321e-005,1.9317e-006,1.5163,1,0.002,49.5,49.5,-0.998
0.00021511,0.00021511,2.8976e-006,1.5163,1,0.003,49.5,49.5,-0.997
0.00034688,0.00034688,3.8634e-006,1.5163,1,0.004,49.5,49.5,-0.996
0.00047866,0.00047866,4.8292e-006,1.5163,1,0.005,49.5,49.5,-0.995
0.00061044,0.00061044,5.7951e-006,1.5163,1,0.006,49.5,49.5,-0.994
0.00074222,0.00074222,6.761e-006,1.5163,1,0.007,49.5,49.5,-0.993
0.000874,0.000874,7.7268e-006,1.5163,1,0.008,49.5,49.5,-0.992
0.0010058,0.0010058,8.6926e-006,1.5163,1,0.009,49.5,49.5,-0.991
0.0011376,0.0011376,9.6585e-006,1.5163,1,0.01,49.5,49.5,-0.99
0.0012693,0.0012693,1.0624e-005,1.5163,1,0.011,49.5,49.5,-0.989
0.0014011,0.0014011,1.159e-005,1.5163,1,0.012,49.5,49.5,-0.988
0.0015329,0.0015329,1.2556e-005,1.5163,1,0.013,49.5,49.5,-0.987
0.0016647,0.0016647,1.3522e-005,1.5163,1,0.014,49.5,49.5,-0.986
0.0017964,0.0017964,1.4488e-005,1.5163,1,0.015,49.5,49.5,-0.985
0.0019282,0.0019282,1.5454e-005,1.5163,1,0.016,49.5,49.5,-0.984
0.00206,0.00206,1.6419e-005,1.5163,1,0.017,49.5,49.5,-0.983
0.0021918,0.0021918,1.7385e-005,1.5163,1,0.018,49.5,49.5,-0.982
0.0023236,0.0023236,1.8351e-005,1.5163,1,0.019,49.5,49.5,-0.981
0.0024553,0.0024553,1.9317e-005,1.5163,1,0.02,49.5,49.5,-0.98
0.0025871,0.0025871,2.0283e-005,1.5163,1,0.021,49.5,49.5,-0.979
0.0027189,0.0027189,2.1249e-005,1.5163,1,0.022,49.5,49.5,-0.978
0.0028507,0.0028507,2.2214e-005,1.5163,1,0.023,49.5,49.5,-0.977
0.0029825,0.0029825,2.318e-005,1.5163,1,0.024,49.5,49.5,-0.976
0.0031142,0.0031142,2.4146e-005,1.5163,1,0.025,49.5,49.5,-0.975
0.003246,0.003246,2.5112e-005,1.5163,1,0.026,49.5,49.5,-0.974
0.0033778,0.0033778,2.6078e-005,1.5163,1,0.027,49.5,49.5,-0.973
0.0035096,0.0035096,2.7044e-005,1.5163,1,0.028,49.5,49.5,-0.972
0.0036414,0.0036414,2.801e-005,1.5163,1,0.029,49.5,49.5,-0.971
0.0037731,0.0037731,2.8975e-005,1.5163,1,0.03,49.5,49.5,-0.97
0.0039049,0.0039049,2.9941e-005,1.5163,1,0.031,49.5,49.5,-0.969
0.0040367,0.0040367,3.0907e-005,1.5163,1,0.032,49.5,49.5,-0.968
0.0041685,0.0041685,3.1873e-005,1.5163,1,0.033,49.5,49.5,-0.967
0.0043002,0.0043002,3.2839e-005,1.5163,1,0.034,49.5,49.5,-0.966
0.004432,0.004432,3.3805e-005,1.5163,1,0.035,49.5,49.5,-0.965
0.0045638,0.0045638,3.4771e-005,1.5163,1,0.036,49.5,49.5,-0.964
0.0046956,0.0046956,3.5736e-005,1.5163,1,0.037,49.5,49.5,-0.963
0.0048274,0.0048274,3.6702e-005,1.5163,1,0.038,49.5,49.5,-0.962
0.0049591,0.0049591,3.7668e-005,1.5163,1,0.039,49.5,49.5,-0.961
0.0050909,0.0050909,3.8634e-005,1.5163,1,0.04,49.5,49.5,-0.96
0.0052227,0.0052227,3.96e-005,1.5163,1,0.041,49.5,49.5,-0.959
0.0053545,0.0053545,4.0566e-005,1.5163,1,0.042,49.5,49.5,-0.958
0.0054863,0.0054863,4.1531e-005,1.5163,1,0.043,49.5,49.5,-0.957
0.005618,0.005618,4.2497e-005,1.5163,1,0.044,49.5,49.5,-0.956
0.0057498,0.0057498,4.3463e-005,1.5163,1,0.045,49.5,49.5,-0.955
