"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00010058,-0.00010058,2.352e-020,1.5241,1,0,49.5,49.5,-1
0.00012437,0.00012437,-5.2963e-007,1.5241,1,0.00099999,49.5,49.5,-0.999
0.00034932,0.00034932,-1.0593e-006,1.5241,1,0.002,49.5,49.5,-0.998
0.00057429,0.00057429,-1.5889e-006,1.5241,1,0.003,49.5,49.5,-0.997
0.00079924,0.00079924,-2.1185e-006,1.5241,1,0.004,49.5,49.5,-0.996
0.0010242,0.0010242,-2.6482e-006,1.5241,1,0.005,49.5,49.5,-0.995
0.0012491,0.0012491,-3.1778e-006,1.5241,1,0.006,49.5,49.5,-0.994
0.0014741,0.0014741,-3.7075e-006,1.5241,1,0.007,49.5,49.5,-0.993
0.0016991,0.0016991,-4.2371e-006,1.5241,1,0.008,49.5,49.5,-0.992
0.001924,0.001924,-4.7667e-006,1.5241,1,0.009,49.5,49.5,-0.991
0.002149,0.002149,-5.2963e-006,1.5241,1,0.01,49.5,49.5,-0.99
0.0023739,0.0023739,-5.826e-006,1.5241,1,0.011,49.5,49.5,-0.989
0.0025989,0.0025989,-6.3556e-006,1.5241,1,0.012,49.5,49.5,-0.988
0.0028238,0.0028238,-6.8852e-006,1.5241,1,0.013,49.5,49.5,-0.987
0.0030488,0.0030488,-7.4149e-006,1.5241,1,0.014,49.5,49.5,-0.986
0.0032737,0.0032737,-7.9445e-006,1.5241,1,0.015,49.5,49.5,-0.985
0.0034987,0.0034987,-8.4741e-006,1.5241,1,0.016,49.5,49.5,-0.984
0.0037236,0.0037236,-9.0038e-006,1.5241,1,0.017,49.5,49.5,-0.983
0.0039486,0.0039486,-9.5334e-006,1.5241,1,0.018,49.5,49.5,-0.982
0.0041735,0.0041735,-1.0063e-005,1.5241,1,0.019,49.5,49.5,-0.981
0.0043985,0.0043985,-1.0593e-005,1.5241,1,0.02,49.5,49.5,-0.98
0.0046235,0.0046235,-1.1122e-005,1.5241,1,0.021,49.5,49.5,-0.979
0.0048484,0.0048484,-1.1652e-005,1.5241,1,0.022,49.5,49.5,-0.978
0.0050734,0.0050734,-1.2182e-005,1.5241,1,0.023,49.5,49.5,-0.977
0.0052983,0.0052983,-1.2711e-005,1.5241,1,0.024,49.5,49.5,-0.976
0.0055233,0.0055233,-1.3241e-005,1.5241,1,0.025,49.5,49.5,-0.975
0.0057482,0.0057482,-1.377e-005,1.5241,1,0.026,49.5,49.5,-0.974
0.0059732,0.0059732,-1.43e-005,1.5241,1,0.027,49.5,49.5,-0.973
0.0061981,0.0061981,-1.483e-005,1.5241,1,0.028,49.5,49.5,-0.972
0.0064231,0.0064231,-1.5359e-005,1.5241,1,0.029,49.5,49.5,-0.971
0.006648,0.006648,-1.5889e-005,1.5241,1,0.03,49.5,49.5,-0.97
0.006873,0.006873,-1.6419e-005,1.5241,1,0.031,49.5,49.5,-0.969
0.007098,0.007098,-1.6948e-005,1.5241,1,0.032,49.5,49.5,-0.968
0.0073229,0.0073229,-1.7478e-005,1.5241,1,0.033,49.5,49.5,-0.967
0.0075479,0.0075479,-1.8008e-005,1.5241,1,0.034,49.5,49.5,-0.966
0.0077728,0.0077728,-1.8537e-005,1.5241,1,0.035,49.5,49.5,-0.965
0.0079978,0.0079978,-1.9067e-005,1.5241,1,0.036,49.5,49.5,-0.964
0.0082227,0.0082227,-1.9596e-005,1.5241,1,0.037,49.5,49.5,-0.963
0.0084477,0.0084477,-2.0126e-005,1.5241,1,0.038,49.5,49.5,-0.962
0.0086726,0.0086726,-2.0656e-005,1.5241,1,0.039,49.5,49.5,-0.961
0.0088976,0.0088976,-2.1185e-005,1.5241,1,0.04,49.5,49.5,-0.96
0.0091225,0.0091225,-2.1715e-005,1.5241,1,0.041,49.5,49.5,-0.959
0.0093475,0.0093475,-2.2245e-005,1.5241,1,0.042,49.5,49.5,-0.958
0.0095724,0.0095724,-2.2774e-005,1.5241,1,0.043,49.5,49.5,-0.957
0.0097974,0.0097974,-2.3304e-005,1.5241,1,0.044,49.5,49.5,-0.956
0.010022,0.010022,-2.3834e-005,1.5241,1,0.045,49.5,49.5,-0.955
0.010247,0.010247,-2.4363e-005,1.5241,1,0.046,49.5,49.5,-0.954
0.010472,0.010472,-2.4893e-005,1.5241,1,0.047,49.5,49.5,-0.953
0.010697,0.010697,-2.5422e-005,1.5241,1,0.048,49.5,49.5,-0.952
0.010922,0.010922,-2.5952e-005,1.5241,1,0.049,49.5,49.5,-0.951
0.011147,0.011147,-2.6482e-005,1.5241,1,0.05,49.5,49.5,-0.95
0.011372,0.011372,-2.7011e-005,1.5241,1,0.051,49.5,49.5,-0.949
0.011597,0.011597,-2.7541e-005,1.5241,1,0.052,49.5,49.5,-0.948
0.011822,0.011822,-2.8071e-005,1.5241,1,0.053,49.5,49.5,-0.947
0.012047,0.012047,-2.86e-005,1.5241,1,0.054,49.5,49.5,-0.946
0.012272,0.012272,-2.913e-005,1.5241,1,0.055,49.5,49.5,-0.945
0.012497,0.012497,-2.966e-005,1.5241,1,0.056,49.5,49.5,-0.944
