"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00023592,-0.00023592,1.47e-020,1.5235,1,0,49.5,49.5,-1
-1.6774e-005,-1.6774e-005,-3.31e-007,1.5235,1,0.00099999,49.5,49.5,-0.999
0.00020237,0.00020237,-6.6201e-007,1.5235,1,0.002,49.5,49.5,-0.998
0.00042154,0.00042154,-9.9303e-007,1.5235,1,0.003,49.5,49.5,-0.997
0.00064068,0.00064068,-1.324e-006,1.5235,1,0.004,49.5,49.5,-0.996
0.00085983,0.00085983,-1.655e-006,1.5235,1,0.005,49.5,49.5,-0.995
0.001079,0.001079,-1.986e-006,1.5235,1,0.006,49.5,49.5,-0.994
0.0012981,0.0012981,-2.3171e-006,1.5235,1,0.007,49.5,49.5,-0.993
0.0015173,0.0015173,-2.6481e-006,1.5235,1,0.008,49.5,49.5,-0.992
0.0017364,0.0017364,-2.9791e-006,1.5235,1,0.009,49.5,49.5,-0.991
0.0019556,0.0019556,-3.3101e-006,1.5235,1,0.01,49.5,49.5,-0.99
0.0021747,0.0021747,-3.6411e-006,1.5235,1,0.011,49.5,49.5,-0.989
0.0023939,0.0023939,-3.9721e-006,1.5235,1,0.012,49.5,49.5,-0.988
0.002613,0.002613,-4.3031e-006,1.5235,1,0.013,49.5,49.5,-0.987
0.0028322,0.0028322,-4.6341e-006,1.5235,1,0.014,49.5,49.5,-0.986
0.0030513,0.0030513,-4.9651e-006,1.5235,1,0.015,49.5,49.5,-0.985
0.0032705,0.0032705,-5.2961e-006,1.5235,1,0.016,49.5,49.5,-0.984
0.0034896,0.0034896,-5.6271e-006,1.5235,1,0.017,49.5,49.5,-0.983
0.0037088,0.0037088,-5.9581e-006,1.5235,1,0.018,49.5,49.5,-0.982
0.0039279,0.0039279,-6.2891e-006,1.5235,1,0.019,49.5,49.5,-0.981
0.0041471,0.0041471,-6.6201e-006,1.5235,1,0.02,49.5,49.5,-0.98
0.0043663,0.0043663,-6.9512e-006,1.5235,1,0.021,49.5,49.5,-0.979
0.0045854,0.0045854,-7.2822e-006,1.5235,1,0.022,49.5,49.5,-0.978
0.0048046,0.0048046,-7.6132e-006,1.5235,1,0.023,49.5,49.5,-0.977
0.0050237,0.0050237,-7.9442e-006,1.5235,1,0.024,49.5,49.5,-0.976
0.0052428,0.0052428,-8.2752e-006,1.5235,1,0.025,49.5,49.5,-0.975
0.005462,0.005462,-8.6062e-006,1.5235,1,0.026,49.5,49.5,-0.974
0.0056812,0.0056812,-8.9372e-006,1.5235,1,0.027,49.5,49.5,-0.973
0.0059003,0.0059003,-9.2682e-006,1.5235,1,0.028,49.5,49.5,-0.972
0.0061195,0.0061195,-9.5992e-006,1.5235,1,0.029,49.5,49.5,-0.971
0.0063386,0.0063386,-9.9302e-006,1.5235,1,0.03,49.5,49.5,-0.97
0.0065578,0.0065578,-1.0261e-005,1.5235,1,0.031,49.5,49.5,-0.969
0.0067769,0.0067769,-1.0592e-005,1.5235,1,0.032,49.5,49.5,-0.968
0.0069961,0.0069961,-1.0923e-005,1.5235,1,0.033,49.5,49.5,-0.967
0.0072152,0.0072152,-1.1254e-005,1.5235,1,0.034,49.5,49.5,-0.966
0.0074344,0.0074344,-1.1585e-005,1.5235,1,0.035,49.5,49.5,-0.965
0.0076535,0.0076535,-1.1916e-005,1.5235,1,0.036,49.5,49.5,-0.964
0.0078727,0.0078727,-1.2247e-005,1.5235,1,0.037,49.5,49.5,-0.963
0.0080918,0.0080918,-1.2578e-005,1.5235,1,0.038,49.5,49.5,-0.962
0.008311,0.008311,-1.2909e-005,1.5235,1,0.039,49.5,49.5,-0.961
0.0085301,0.0085301,-1.324e-005,1.5235,1,0.04,49.5,49.5,-0.96
0.0087493,0.0087493,-1.3571e-005,1.5235,1,0.041,49.5,49.5,-0.959
0.0089684,0.0089684,-1.3902e-005,1.5235,1,0.042,49.5,49.5,-0.958
0.0091876,0.0091876,-1.4233e-005,1.5235,1,0.043,49.5,49.5,-0.957
0.0094067,0.0094067,-1.4564e-005,1.5235,1,0.044,49.5,49.5,-0.956
0.0096259,0.0096259,-1.4895e-005,1.5235,1,0.045,49.5,49.5,-0.955
0.009845,0.009845,-1.5226e-005,1.5235,1,0.046,49.5,49.5,-0.954
0.010064,0.010064,-1.5557e-005,1.5235,1,0.047,49.5,49.5,-0.953
0.010283,0.010283,-1.5888e-005,1.5235,1,0.048,49.5,49.5,-0.952
0.010502,0.010502,-1.6219e-005,1.5235,1,0.049,49.5,49.5,-0.951
0.010722,0.010722,-1.655e-005,1.5235,1,0.05,49.5,49.5,-0.95
0.010941,0.010941,-1.6881e-005,1.5235,1,0.051,49.5,49.5,-0.949
0.01116,0.01116,-1.7212e-005,1.5235,1,0.052,49.5,49.5,-0.948
0.011379,0.011379,-1.7543e-005,1.5235,1,0.053,49.5,49.5,-0.947
0.011598,0.011598,-1.7874e-005,1.5235,1,0.054,49.5,49.5,-0.946
0.011817,0.011817,-1.8205e-005,1.5235,1,0.055,49.5,49.5,-0.945
0.012037,0.012037,-1.8536e-005,1.5235,1,0.056,49.5,49.5,-0.944
0.012256,0.012256,-1.8867e-005,1.5235,1,0.057,49.5,49.5,-0.943
0.012475,0.012475,-1.9198e-005,1.5235,1,0.058,49.5,49.5,-0.942
0.012694,0.012694,-1.9529e-005,1.5235,1,0.059,49.5,49.5,-0.941
0.012913,0.012913,-1.986e-005,1.5235,1,0.06,49.5,49.5,-0.94
0.013132,0.013132,-2.0191e-005,1.5235,1,0.061,49.5,49.5,-0.939
0.013351,0.013351,-2.0522e-005,1.5235,1,0.062,49.5,49.5,-0.938
0.013571,0.013571,-2.0853e-005,1.5235,1,0.063,49.5,49.5,-0.937
0.01379,0.01379,-2.1184e-005,1.5235,1,0.064,49.5,49.5,-0.936
0.014009,0.014009,-2.1515e-005,1.5235,1,0.065,49.5,49.5,-0.935
0.014228,0.014228,-2.1846e-005,1.5235,1,0.066,49.5,49.5,-0.934
0.014447,0.014447,-2.2177e-005,1.5235,1,0.067,49.5,49.5,-0.933
0.014666,0.014666,-2.2509e-005,1.5235,1,0.068,49.5,49.5,-0.932
0.014885,0.014885,-2.284e-005,1.5235,1,0.069,49.5,49.5,-0.931
0.015105,0.015105,-2.3171e-005,1.5235,1,0.07,49.5,49.5,-0.93
0.015324,0.015324,-2.3502e-005,1.5235,1,0.071,49.5,49.5,-0.929
0.015543,0.015543,-2.3833e-005,1.5235,1,0.072,49.5,49.5,-0.928
0.015762,0.015762,-2.4164e-005,1.5235,1,0.073,49.5,49.5,-0.927
0.015981,0.015981,-2.4495e-005,1.5235,1,0.074,49.5,49.5,-0.926
0.0162,0.0162,-2.4826e-005,1.5235,1,0.075,49.5,49.5,-0.925
0.01642,0.01642,-2.5157e-005,1.5235,1,0.076,49.5,49.5,-0.924
0.016639,0.016639,-2.5488e-005,1.5235,1,0.077,49.5,49.5,-0.923
0.016858,0.016858,-2.5819e-005,1.5235,1,0.078,49.5,49.5,-0.922
0.017077,0.017077,-2.615e-005,1.5235,1,0.079,49.5,49.5,-0.921
0.017296,0.017296,-2.6481e-005,1.5235,1,0.08,49.5,49.5,-0.92
0.017515,0.017515,-2.6812e-005,1.5235,1,0.081,49.5,49.5,-0.919
0.017734,0.017734,-2.7143e-005,1.5235,1,0.082,49.5,49.5,-0.918
0.017954,0.017954,-2.7474e-005,1.5235,1,0.083,49.5,49.5,-0.917
0.018173,0.018173,-2.7805e-005,1.5235,1,0.084,49.5,49.5,-0.916
0.018392,0.018392,-2.8136e-005,1.5235,1,0.085,49.5,49.5,-0.915
0.018611,0.018611,-2.8467e-005,1.5235,1,0.086,49.5,49.5,-0.914
0.01883,0.01883,-2.8798e-005,1.5235,1,0.087,49.5,49.5,-0.913
0.019049,0.019049,-2.9129e-005,1.5235,1,0.088,49.5,49.5,-0.912
0.019269,0.019269,-2.946e-005,1.5235,1,0.089,49.5,49.5,-0.911
0.019488,0.019488,-2.9791e-005,1.5235,1,0.09,49.5,49.5,-0.91
0.019707,0.019707,-3.0122e-005,1.5235,1,0.091,49.5,49.5,-0.909
0.019926,0.019926,-3.0453e-005,1.5235,1,0.092,49.5,49.5,-0.908
0.020145,0.020145,-3.0784e-005,1.5235,1,0.093,49.5,49.5,-0.907
0.020364,0.020364,-3.1115e-005,1.5235,1,0.094,49.5,49.5,-0.906
0.020583,0.020583,-3.1446e-005,1.5235,1,0.095,49.5,49.5,-0.905
0.020803,0.020803,-3.1777e-005,1.5235,1,0.096,49.5,49.5,-0.904
0.021022,0.021022,-3.2108e-005,1.5235,1,0.097,49.5,49.5,-0.903
