"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00022373,-0.00022373,-3.3861e-020,1.5179,1,0,49.5,49.5,-1
-7.2404e-005,-7.2404e-005,7.6246e-007,1.5179,1,0.00099999,49.5,49.5,-0.999
7.8919e-005,7.8919e-005,1.5249e-006,1.5179,1,0.002,49.5,49.5,-0.998
0.00023025,0.00023025,2.2874e-006,1.5179,1,0.003,49.5,49.5,-0.997
0.00038157,0.00038157,3.0499e-006,1.5179,1,0.004,49.5,49.5,-0.996
0.0005329,0.0005329,3.8124e-006,1.5179,1,0.005,49.5,49.5,-0.995
0.00068422,0.00068422,4.5748e-006,1.5179,1,0.006,49.5,49.5,-0.994
0.00083555,0.00083555,5.3373e-006,1.5179,1,0.007,49.5,49.5,-0.993
0.00098687,0.00098687,6.0998e-006,1.5179,1,0.008,49.5,49.5,-0.992
0.0011382,0.0011382,6.8623e-006,1.5179,1,0.009,49.5,49.5,-0.991
0.0012895,0.0012895,7.6247e-006,1.5179,1,0.01,49.5,49.5,-0.99
0.0014408,0.0014408,8.3872e-006,1.5179,1,0.011,49.5,49.5,-0.989
0.0015922,0.0015922,9.1497e-006,1.5179,1,0.012,49.5,49.5,-0.988
0.0017435,0.0017435,9.9122e-006,1.5179,1,0.013,49.5,49.5,-0.987
0.0018948,0.0018948,1.0675e-005,1.5179,1,0.014,49.5,49.5,-0.986
0.0020461,0.0020461,1.1437e-005,1.5179,1,0.015,49.5,49.5,-0.985
0.0021975,0.0021975,1.22e-005,1.5179,1,0.016,49.5,49.5,-0.984
0.0023488,0.0023488,1.2962e-005,1.5179,1,0.017,49.5,49.5,-0.983
0.0025001,0.0025001,1.3725e-005,1.5179,1,0.018,49.5,49.5,-0.982
0.0026514,0.0026514,1.4487e-005,1.5179,1,0.019,49.5,49.5,-0.981
0.0028028,0.0028028,1.5249e-005,1.5179,1,0.02,49.5,49.5,-0.98
0.0029541,0.0029541,1.6012e-005,1.5179,1,0.021,49.5,49.5,-0.979
0.0031054,0.0031054,1.6774e-005,1.5179,1,0.022,49.5,49.5,-0.978
0.0032567,0.0032567,1.7537e-005,1.5179,1,0.023,49.5,49.5,-0.977
0.0034081,0.0034081,1.8299e-005,1.5179,1,0.024,49.5,49.5,-0.976
0.0035594,0.0035594,1.9062e-005,1.5179,1,0.025,49.5,49.5,-0.975
0.0037107,0.0037107,1.9824e-005,1.5179,1,0.026,49.5,49.5,-0.974
0.003862,0.003862,2.0587e-005,1.5179,1,0.027,49.5,49.5,-0.973
0.0040134,0.0040134,2.1349e-005,1.5179,1,0.028,49.5,49.5,-0.972
0.0041647,0.0041647,2.2112e-005,1.5179,1,0.029,49.5,49.5,-0.971
0.004316,0.004316,2.2874e-005,1.5179,1,0.03,49.5,49.5,-0.97
0.0044673,0.0044673,2.3637e-005,1.5179,1,0.031,49.5,49.5,-0.969
0.0046187,0.0046187,2.4399e-005,1.5179,1,0.032,49.5,49.5,-0.968
0.00477,0.00477,2.5162e-005,1.5179,1,0.033,49.5,49.5,-0.967
0.0049213,0.0049213,2.5924e-005,1.5179,1,0.034,49.5,49.5,-0.966
0.0050726,0.0050726,2.6687e-005,1.5179,1,0.035,49.5,49.5,-0.965
0.005224,0.005224,2.7449e-005,1.5179,1,0.036,49.5,49.5,-0.964
0.0053753,0.0053753,2.8212e-005,1.5179,1,0.037,49.5,49.5,-0.963
0.0055266,0.0055266,2.8974e-005,1.5179,1,0.038,49.5,49.5,-0.962
0.0056779,0.0056779,2.9736e-005,1.5179,1,0.039,49.5,49.5,-0.961
0.0058293,0.0058293,3.0499e-005,1.5179,1,0.04,49.5,49.5,-0.96
0.0059806,0.0059806,3.1261e-005,1.5179,1,0.041,49.5,49.5,-0.959
0.0061319,0.0061319,3.2024e-005,1.5179,1,0.042,49.5,49.5,-0.958
0.0062832,0.0062832,3.2786e-005,1.5179,1,0.043,49.5,49.5,-0.957
0.0064346,0.0064346,3.3549e-005,1.5179,1,0.044,49.5,49.5,-0.956
0.0065859,0.0065859,3.4311e-005,1.5179,1,0.045,49.5,49.5,-0.955
0.0067372,0.0067372,3.5074e-005,1.5179,1,0.046,49.5,49.5,-0.954
0.0068885,0.0068885,3.5836e-005,1.5179,1,0.047,49.5,49.5,-0.953
0.0070399,0.0070399,3.6599e-005,1.5179,1,0.048,49.5,49.5,-0.952
0.0071912,0.0071912,3.7361e-005,1.5179,1,0.049,49.5,49.5,-0.951
0.0073425,0.0073425,3.8124e-005,1.5179,1,0.05,49.5,49.5,-0.95
0.0074938,0.0074938,3.8886e-005,1.5179,1,0.051,49.5,49.5,-0.949
0.0076452,0.0076452,3.9649e-005,1.5179,1,0.052,49.5,49.5,-0.948
0.0077965,0.0077965,4.0411e-005,1.5179,1,0.053,49.5,49.5,-0.947
0.0079478,0.0079478,4.1174e-005,1.5179,1,0.054,49.5,49.5,-0.946
0.0080991,0.0080991,4.1936e-005,1.5179,1,0.055,49.5,49.5,-0.945
0.0082505,0.0082505,4.2699e-005,1.5179,1,0.056,49.5,49.5,-0.944
0.0084018,0.0084018,4.3461e-005,1.5179,1,0.057,49.5,49.5,-0.943
0.0085531,0.0085531,4.4224e-005,1.5179,1,0.058,49.5,49.5,-0.942
0.0087044,0.0087044,4.4986e-005,1.5179,1,0.059,49.5,49.5,-0.941
0.0088558,0.0088558,4.5748e-005,1.5179,1,0.06,49.5,49.5,-0.94
0.0090071,0.0090071,4.6511e-005,1.5179,1,0.061,49.5,49.5,-0.939
0.0091584,0.0091584,4.7273e-005,1.5179,1,0.062,49.5,49.5,-0.938
0.0093097,0.0093097,4.8036e-005,1.5179,1,0.063,49.5,49.5,-0.937
0.0094611,0.0094611,4.8798e-005,1.5179,1,0.064,49.5,49.5,-0.936
0.0096124,0.0096124,4.9561e-005,1.5179,1,0.065,49.5,49.5,-0.935
0.0097637,0.0097637,5.0323e-005,1.5179,1,0.066,49.5,49.5,-0.934
0.009915,0.009915,5.1086e-005,1.5179,1,0.067,49.5,49.5,-0.933
0.010066,0.010066,5.1848e-005,1.5179,1,0.068,49.5,49.5,-0.932
0.010218,0.010218,5.2611e-005,1.5179,1,0.069,49.5,49.5,-0.931
0.010369,0.010369,5.3373e-005,1.5179,1,0.07,49.5,49.5,-0.93
0.01052,0.01052,5.4136e-005,1.5179,1,0.071,49.5,49.5,-0.929
0.010672,0.010672,5.4898e-005,1.5179,1,0.072,49.5,49.5,-0.928
0.010823,0.010823,5.5661e-005,1.5179,1,0.073,49.5,49.5,-0.927
0.010974,0.010974,5.6423e-005,1.5179,1,0.074,49.5,49.5,-0.926
0.011126,0.011126,5.7186e-005,1.5179,1,0.075,49.5,49.5,-0.925
0.011277,0.011277,5.7948e-005,1.5179,1,0.076,49.5,49.5,-0.924
0.011428,0.011428,5.8711e-005,1.5179,1,0.077,49.5,49.5,-0.923
0.01158,0.01158,5.9473e-005,1.5179,1,0.078,49.5,49.5,-0.922
0.011731,0.011731,6.0235e-005,1.5179,1,0.079,49.5,49.5,-0.921
0.011882,0.011882,6.0998e-005,1.5179,1,0.08,49.5,49.5,-0.92
0.012034,0.012034,6.176e-005,1.5179,1,0.081,49.5,49.5,-0.919
0.012185,0.012185,6.2523e-005,1.5179,1,0.082,49.5,49.5,-0.918
0.012336,0.012336,6.3285e-005,1.5179,1,0.083,49.5,49.5,-0.917
0.012488,0.012488,6.4048e-005,1.5179,1,0.084,49.5,49.5,-0.916
0.012639,0.012639,6.481e-005,1.5179,1,0.085,49.5,49.5,-0.915
0.01279,0.01279,6.5573e-005,1.5179,1,0.086,49.5,49.5,-0.914
0.012942,0.012942,6.6335e-005,1.5179,1,0.087,49.5,49.5,-0.913
0.013093,0.013093,6.7098e-005,1.5179,1,0.088,49.5,49.5,-0.912
0.013244,0.013244,6.786e-005,1.5179,1,0.089,49.5,49.5,-0.911
0.013395,0.013395,6.8623e-005,1.5179,1,0.09,49.5,49.5,-0.91
0.013547,0.013547,6.9385e-005,1.5179,1,0.091,49.5,49.5,-0.909
0.013698,0.013698,7.0148e-005,1.5179,1,0.092,49.5,49.5,-0.908
0.013849,0.013849,7.091e-005,1.5179,1,0.093,49.5,49.5,-0.907
0.014001,0.014001,7.1673e-005,1.5179,1,0.094,49.5,49.5,-0.906
0.014152,0.014152,7.2435e-005,1.5179,1,0.095,49.5,49.5,-0.905
0.014303,0.014303,7.3198e-005,1.5179,1,0.096,49.5,49.5,-0.904
0.014455,0.014455,7.396e-005,1.5179,1,0.097,49.5,49.5,-0.903
0.014606,0.014606,7.4722e-005,1.5179,1,0.098,49.5,49.5,-0.902
0.014757,0.014757,7.5485e-005,1.5179,1,0.099,49.5,49.5,-0.901
0.014909,0.014909,7.6247e-005,1.5179,1,0.1,49.5,49.5,-0.9
0.01506,0.01506,7.701e-005,1.5179,1,0.101,49.5,49.5,-0.899
0.015211,0.015211,7.7772e-005,1.5179,1,0.102,49.5,49.5,-0.898
0.015363,0.015363,7.8535e-005,1.5179,1,0.103,49.5,49.5,-0.897
0.015514,0.015514,7.9297e-005,1.5179,1,0.104,49.5,49.5,-0.896
0.015665,0.015665,8.006e-005,1.5179,1,0.105,49.5,49.5,-0.895
0.015817,0.015817,8.0822e-005,1.5179,1,0.106,49.5,49.5,-0.894
0.015968,0.015968,8.1585e-005,1.5179,1,0.107,49.5,49.5,-0.893
0.016119,0.016119,8.2347e-005,1.5179,1,0.108,49.5,49.5,-0.892
0.016271,0.016271,8.311e-005,1.5179,1,0.109,49.5,49.5,-0.891
0.016422,0.016422,8.3872e-005,1.5179,1,0.11,49.5,49.5,-0.89
0.016573,0.016573,8.4635e-005,1.5179,1,0.111,49.5,49.5,-0.889
0.016725,0.016725,8.5397e-005,1.5179,1,0.112,49.5,49.5,-0.888
0.016876,0.016876,8.616e-005,1.5179,1,0.113,49.5,49.5,-0.887
0.017027,0.017027,8.6922e-005,1.5179,1,0.114,49.5,49.5,-0.886
0.017179,0.017179,8.7685e-005,1.5179,1,0.115,49.5,49.5,-0.885
0.01733,0.01733,8.8447e-005,1.5179,1,0.116,49.5,49.5,-0.884
0.017481,0.017481,8.9209e-005,1.5179,1,0.117,49.5,49.5,-0.883
0.017633,0.017633,8.9972e-005,1.5179,1,0.118,49.5,49.5,-0.882
0.017784,0.017784,9.0734e-005,1.5179,1,0.119,49.5,49.5,-0.881
0.017935,0.017935,9.1497e-005,1.5179,1,0.12,49.5,49.5,-0.88
0.018087,0.018087,9.2259e-005,1.5179,1,0.121,49.5,49.5,-0.879
