"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00036298,-0.00036298,-1.4172e-021,1.5221,1,0,49.5,49.5,-1
-0.00015968,-0.00015968,3.1911e-008,1.5221,1,0.00099999,49.5,49.5,-0.999
4.3613e-005,4.3613e-005,6.3822e-008,1.5221,1,0.002,49.5,49.5,-0.998
0.00024692,0.00024692,9.5735e-008,1.5221,1,0.003,49.5,49.5,-0.997
0.00045022,0.00045022,1.2765e-007,1.5221,1,0.004,49.5,49.5,-0.996
0.00065351,0.00065351,1.5956e-007,1.5221,1,0.005,49.5,49.5,-0.995
0.00085681,0.00085681,1.9147e-007,1.5221,1,0.006,49.5,49.5,-0.994
0.0010601,0.0010601,2.2338e-007,1.5221,1,0.007,49.5,49.5,-0.993
0.0012634,0.0012634,2.5529e-007,1.5221,1,0.008,49.5,49.5,-0.992
0.0014667,0.0014667,2.872e-007,1.5221,1,0.009,49.5,49.5,-0.991
0.00167,0.00167,3.1912e-007,1.5221,1,0.01,49.5,49.5,-0.99
0.0018733,0.0018733,3.5103e-007,1.5221,1,0.011,49.5,49.5,-0.989
0.0020766,0.0020766,3.8294e-007,1.5221,1,0.012,49.5,49.5,-0.988
0.0022799,0.0022799,4.1485e-007,1.5221,1,0.013,49.5,49.5,-0.987
0.0024832,0.0024832,4.4676e-007,1.5221,1,0.014,49.5,49.5,-0.986
0.0026865,0.0026865,4.7867e-007,1.5221,1,0.015,49.5,49.5,-0.985
0.0028898,0.0028898,5.1058e-007,1.5221,1,0.016,49.5,49.5,-0.984
0.0030931,0.0030931,5.425e-007,1.5221,1,0.017,49.5,49.5,-0.983
0.0032964,0.0032964,5.7441e-007,1.5221,1,0.018,49.5,49.5,-0.982
0.0034997,0.0034997,6.0632e-007,1.5221,1,0.019,49.5,49.5,-0.981
0.003703,0.003703,6.3823e-007,1.5221,1,0.02,49.5,49.5,-0.98
0.0039063,0.0039063,6.7014e-007,1.5221,1,0.021,49.5,49.5,-0.979
0.0041096,0.0041096,7.0205e-007,1.5221,1,0.022,49.5,49.5,-0.978
0.0043129,0.0043129,7.3397e-007,1.5221,1,0.023,49.5,49.5,-0.977
0.0045162,0.0045162,7.6588e-007,1.5221,1,0.024,49.5,49.5,-0.976
0.0047195,0.0047195,7.9779e-007,1.5221,1,0.025,49.5,49.5,-0.975
0.0049228,0.0049228,8.297e-007,1.5221,1,0.026,49.5,49.5,-0.974
0.0051261,0.0051261,8.6161e-007,1.5221,1,0.027,49.5,49.5,-0.973
0.0053294,0.0053294,8.9352e-007,1.5221,1,0.028,49.5,49.5,-0.972
0.0055327,0.0055327,9.2543e-007,1.5221,1,0.029,49.5,49.5,-0.971
0.005736,0.005736,9.5735e-007,1.5221,1,0.03,49.5,49.5,-0.97
0.0059393,0.0059393,9.8926e-007,1.5221,1,0.031,49.5,49.5,-0.969
0.0061426,0.0061426,1.0212e-006,1.5221,1,0.032,49.5,49.5,-0.968
0.0063459,0.0063459,1.0531e-006,1.5221,1,0.033,49.5,49.5,-0.967
0.0065492,0.0065492,1.085e-006,1.5221,1,0.034,49.5,49.5,-0.966
