"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00024698,-0.00024698,-3.2176e-020,1.5181,1,0,49.5,49.5,-1
-9.2276e-005,-9.2276e-005,7.2452e-007,1.5181,1,0.00099999,49.5,49.5,-0.999
6.2428e-005,6.2428e-005,1.449e-006,1.5181,1,0.002,49.5,49.5,-0.998
0.00021714,0.00021714,2.1736e-006,1.5181,1,0.003,49.5,49.5,-0.997
0.00037185,0.00037185,2.8981e-006,1.5181,1,0.004,49.5,49.5,-0.996
0.00052655,0.00052655,3.6227e-006,1.5181,1,0.005,49.5,49.5,-0.995
0.00068125,0.00068125,4.3472e-006,1.5181,1,0.006,49.5,49.5,-0.994
0.00083597,0.00083597,5.0718e-006,1.5181,1,0.007,49.5,49.5,-0.993
0.00099067,0.00099067,5.7963e-006,1.5181,1,0.008,49.5,49.5,-0.992
0.0011454,0.0011454,6.5208e-006,1.5181,1,0.009,49.5,49.5,-0.991
0.0013001,0.0013001,7.2453e-006,1.5181,1,0.01,49.5,49.5,-0.99
0.0014548,0.0014548,7.9698e-006,1.5181,1,0.011,49.5,49.5,-0.989
0.0016095,0.0016095,8.6944e-006,1.5181,1,0.012,49.5,49.5,-0.988
0.0017642,0.0017642,9.4189e-006,1.5181,1,0.013,49.5,49.5,-0.987
0.0019189,0.0019189,1.0143e-005,1.5181,1,0.014,49.5,49.5,-0.986
0.0020736,0.0020736,1.0868e-005,1.5181,1,0.015,49.5,49.5,-0.985
0.0022283,0.0022283,1.1593e-005,1.5181,1,0.016,49.5,49.5,-0.984
0.002383,0.002383,1.2317e-005,1.5181,1,0.017,49.5,49.5,-0.983
0.0025377,0.0025377,1.3042e-005,1.5181,1,0.018,49.5,49.5,-0.982
0.0026924,0.0026924,1.3766e-005,1.5181,1,0.019,49.5,49.5,-0.981
0.0028471,0.0028471,1.4491e-005,1.5181,1,0.02,49.5,49.5,-0.98
0.0030019,0.0030019,1.5215e-005,1.5181,1,0.021,49.5,49.5,-0.979
0.0031566,0.0031566,1.594e-005,1.5181,1,0.022,49.5,49.5,-0.978
0.0033113,0.0033113,1.6664e-005,1.5181,1,0.023,49.5,49.5,-0.977
0.003466,0.003466,1.7389e-005,1.5181,1,0.024,49.5,49.5,-0.976
0.0036207,0.0036207,1.8113e-005,1.5181,1,0.025,49.5,49.5,-0.975
0.0037754,0.0037754,1.8838e-005,1.5181,1,0.026,49.5,49.5,-0.974
0.0039301,0.0039301,1.9562e-005,1.5181,1,0.027,49.5,49.5,-0.973
0.0040848,0.0040848,2.0287e-005,1.5181,1,0.028,49.5,49.5,-0.972
0.0042395,0.0042395,2.1011e-005,1.5181,1,0.029,49.5,49.5,-0.971
0.0043942,0.0043942,2.1736e-005,1.5181,1,0.03,49.5,49.5,-0.97
0.0045489,0.0045489,2.2461e-005,1.5181,1,0.031,49.5,49.5,-0.969
0.0047036,0.0047036,2.3185e-005,1.5181,1,0.032,49.5,49.5,-0.968
0.0048583,0.0048583,2.391e-005,1.5181,1,0.033,49.5,49.5,-0.967
0.005013,0.005013,2.4634e-005,1.5181,1,0.034,49.5,49.5,-0.966
0.0051677,0.0051677,2.5359e-005,1.5181,1,0.035,49.5,49.5,-0.965
0.0053224,0.0053224,2.6083e-005,1.5181,1,0.036,49.5,49.5,-0.964
0.0054771,0.0054771,2.6808e-005,1.5181,1,0.037,49.5,49.5,-0.963
0.0056319,0.0056319,2.7532e-005,1.5181,1,0.038,49.5,49.5,-0.962
0.0057866,0.0057866,2.8257e-005,1.5181,1,0.039,49.5,49.5,-0.961
0.0059413,0.0059413,2.8981e-005,1.5181,1,0.04,49.5,49.5,-0.96
0.006096,0.006096,2.9706e-005,1.5181,1,0.041,49.5,49.5,-0.959
0.0062507,0.0062507,3.043e-005,1.5181,1,0.042,49.5,49.5,-0.958
0.0064054,0.0064054,3.1155e-005,1.5181,1,0.043,49.5,49.5,-0.957
0.0065601,0.0065601,3.1879e-005,1.5181,1,0.044,49.5,49.5,-0.956
0.0067148,0.0067148,3.2604e-005,1.5181,1,0.045,49.5,49.5,-0.955
0.0068695,0.0068695,3.3329e-005,1.5181,1,0.046,49.5,49.5,-0.954
0.0070242,0.0070242,3.4053e-005,1.5181,1,0.047,49.5,49.5,-0.953
0.0071789,0.0071789,3.4778e-005,1.5181,1,0.048,49.5,49.5,-0.952
0.0073336,0.0073336,3.5502e-005,1.5181,1,0.049,49.5,49.5,-0.951
0.0074883,0.0074883,3.6227e-005,1.5181,1,0.05,49.5,49.5,-0.95
0.007643,0.007643,3.6951e-005,1.5181,1,0.051,49.5,49.5,-0.949
0.0077977,0.0077977,3.7676e-005,1.5181,1,0.052,49.5,49.5,-0.948
0.0079524,0.0079524,3.84e-005,1.5181,1,0.053,49.5,49.5,-0.947
0.0081072,0.0081072,3.9125e-005,1.5181,1,0.054,49.5,49.5,-0.946
0.0082619,0.0082619,3.9849e-005,1.5181,1,0.055,49.5,49.5,-0.945
0.0084166,0.0084166,4.0574e-005,1.5181,1,0.056,49.5,49.5,-0.944
0.0085713,0.0085713,4.1298e-005,1.5181,1,0.057,49.5,49.5,-0.943
0.008726,0.008726,4.2023e-005,1.5181,1,0.058,49.5,49.5,-0.942
0.0088807,0.0088807,4.2747e-005,1.5181,1,0.059,49.5,49.5,-0.941
0.0090354,0.0090354,4.3472e-005,1.5181,1,0.06,49.5,49.5,-0.94
0.0091901,0.0091901,4.4197e-005,1.5181,1,0.061,49.5,49.5,-0.939
0.0093448,0.0093448,4.4921e-005,1.5181,1,0.062,49.5,49.5,-0.938
0.0094995,0.0094995,4.5646e-005,1.5181,1,0.063,49.5,49.5,-0.937
0.0096542,0.0096542,4.637e-005,1.5181,1,0.064,49.5,49.5,-0.936
0.0098089,0.0098089,4.7095e-005,1.5181,1,0.065,49.5,49.5,-0.935
0.0099636,0.0099636,4.7819e-005,1.5181,1,0.066,49.5,49.5,-0.934
0.010118,0.010118,4.8544e-005,1.5181,1,0.067,49.5,49.5,-0.933
0.010273,0.010273,4.9268e-005,1.5181,1,0.068,49.5,49.5,-0.932
0.010428,0.010428,4.9993e-005,1.5181,1,0.069,49.5,49.5,-0.931
0.010582,0.010582,5.0717e-005,1.5181,1,0.07,49.5,49.5,-0.93
0.010737,0.010737,5.1442e-005,1.5181,1,0.071,49.5,49.5,-0.929
0.010892,0.010892,5.2166e-005,1.5181,1,0.072,49.5,49.5,-0.928
0.011047,0.011047,5.2891e-005,1.5181,1,0.073,49.5,49.5,-0.927
0.011201,0.011201,5.3615e-005,1.5181,1,0.074,49.5,49.5,-0.926
0.011356,0.011356,5.434e-005,1.5181,1,0.075,49.5,49.5,-0.925
0.011511,0.011511,5.5065e-005,1.5181,1,0.076,49.5,49.5,-0.924
0.011665,0.011665,5.5789e-005,1.5181,1,0.077,49.5,49.5,-0.923
0.01182,0.01182,5.6514e-005,1.5181,1,0.078,49.5,49.5,-0.922
0.011975,0.011975,5.7238e-005,1.5181,1,0.079,49.5,49.5,-0.921
0.01213,0.01213,5.7963e-005,1.5181,1,0.08,49.5,49.5,-0.92
0.012284,0.012284,5.8687e-005,1.5181,1,0.081,49.5,49.5,-0.919
0.012439,0.012439,5.9412e-005,1.5181,1,0.082,49.5,49.5,-0.918
0.012594,0.012594,6.0136e-005,1.5181,1,0.083,49.5,49.5,-0.917
0.012748,0.012748,6.0861e-005,1.5181,1,0.084,49.5,49.5,-0.916
0.012903,0.012903,6.1585e-005,1.5181,1,0.085,49.5,49.5,-0.915
0.013058,0.013058,6.231e-005,1.5181,1,0.086,49.5,49.5,-0.914
0.013212,0.013212,6.3034e-005,1.5181,1,0.087,49.5,49.5,-0.913
0.013367,0.013367,6.3759e-005,1.5181,1,0.088,49.5,49.5,-0.912
0.013522,0.013522,6.4483e-005,1.5181,1,0.089,49.5,49.5,-0.911
0.013677,0.013677,6.5208e-005,1.5181,1,0.09,49.5,49.5,-0.91
0.013831,0.013831,6.5933e-005,1.5181,1,0.091,49.5,49.5,-0.909
0.013986,0.013986,6.6657e-005,1.5181,1,0.092,49.5,49.5,-0.908
0.014141,0.014141,6.7382e-005,1.5181,1,0.093,49.5,49.5,-0.907
0.014295,0.014295,6.8106e-005,1.5181,1,0.094,49.5,49.5,-0.906
0.01445,0.01445,6.8831e-005,1.5181,1,0.095,49.5,49.5,-0.905
0.014605,0.014605,6.9555e-005,1.5181,1,0.096,49.5,49.5,-0.904
0.01476,0.01476,7.028e-005,1.5181,1,0.097,49.5,49.5,-0.903
0.014914,0.014914,7.1004e-005,1.5181,1,0.098,49.5,49.5,-0.902
0.015069,0.015069,7.1729e-005,1.5181,1,0.099,49.5,49.5,-0.901
0.015224,0.015224,7.2453e-005,1.5181,1,0.1,49.5,49.5,-0.9
0.015378,0.015378,7.3178e-005,1.5181,1,0.101,49.5,49.5,-0.899
0.015533,0.015533,7.3902e-005,1.5181,1,0.102,49.5,49.5,-0.898
0.015688,0.015688,7.4627e-005,1.5181,1,0.103,49.5,49.5,-0.897
0.015842,0.015842,7.5351e-005,1.5181,1,0.104,49.5,49.5,-0.896
0.015997,0.015997,7.6076e-005,1.5181,1,0.105,49.5,49.5,-0.895
0.016152,0.016152,7.6801e-005,1.5181,1,0.106,49.5,49.5,-0.894
0.016307,0.016307,7.7525e-005,1.5181,1,0.107,49.5,49.5,-0.893
