  3.80952381              
  7.61819164  32960.00000000
 11.42608664  33600.00000000
 15.23330297  34240.00000000
 19.03989211  34880.00000000
 22.84587318  35200.00000000
 26.65131098  35200.00000000
 30.45626549  35520.00000000
 34.26079270  35200.00000000
 38.06484758  35200.00000000
 41.86839083  35840.00000000
 45.67149015  35520.00000000
 49.47421167  36160.00000000
 53.27661549  35840.00000000
 57.07878193  35840.00000000
 60.88078352  35840.00000000
 64.68268226  55680.00000000
 68.48452290  55680.00000000
 72.28634130  55680.00000000
 76.08816041  55680.00000000
 79.88999571  55680.00000000
 83.69185265  55680.00000000
 87.49374314  55680.00000000
 91.29567731  55680.00000000
 95.09766288  55680.00000000
 98.89968611  55680.00000000
102.70165054  55680.00000000
106.50358672  55680.00000000
110.30552307  55680.00000000
114.10748136  55680.00000000
117.90947702  55680.00000000
121.71151646  55680.00000000
125.51360595  55680.00000000
129.31574823  55680.00000000
133.11792693  55680.00000000
136.92008822  55680.00000000
140.72224057  55680.00000000
144.52440279  55680.00000000
148.32657182  55680.00000000
